trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
12,0.4333580384829166,0.3871002284023565,0.31562403875716705,0.262130433789664,0.2152366571553985,0.2045742241896841,0.20425992308836752,0.20371568297997758,0.20812551137654664,0.21651465298420383,0.2389076106272358,0.25300378871809576,0.27089305729198426,0.2948292251736534,0.3317454186124289,0.23947624864774816,0.23843665365874672,0.24066209905398614,0.25381030366326535,0.2645619060478899,0.2806108589436748,0.2981717847761425
37,0.2786157806961914,0.26408192664724967,0.24715838868209505,0.23516914269064568,0.22653196539952686,0.22049081453367148,0.21754217439134976,0.2134438176981857,0.21361984340537468,0.21276093323626627,0.2126420449261351,0.2373232419314519,0.24742490861883765,0.2613440076407392,0.2812939935114887,0.23844982593571118,0.2387756279143116,0.24511266499588577,0.2559338400260053,0.2678141708774623,0.28538307056199497,0.3021800360740562
56,0.3147772632649131,0.2785155140128085,0.274310734403026,0.25356863919264433,0.24423705179001498,0.23354845145565162,0.2267733160145471,0.22576796523965503,0.22335174059451046,0.2227423422347141,0.22279546460544755,0.22164269514480806,0.22395675994569103,0.22785879010782495,0.23084256841054854,0.23742340322367422,0.23911460216987643,0.2495632309377854,0.25805737638874526,0.2710664357070346,0.29015528218031506,0.3061882873719699
116,0.3509387458336348,0.29706977638498777,0.32308030742522864,0.30974807670629073,0.2907176303662622,0.2833962115093174,0.27289614523159667,0.2674651848120175,0.2638252163851222,0.2586961342641242,0.2544521916400152,0.24990964843479366,0.24713200434304147,0.24374693759110122,0.24050267135978512,0.23809767940318188,0.2362115331120865,0.25168676730052536,0.26130964121831757,0.2758386473253547,0.29416353347822877,0.3061882873719699
