trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
5,0.3702019848314367,0.31639748972184617,0.2625117061310925,0.21377690613595207,0.17413163400130735,0.16313684661644506,0.1880545869465066,0.23422301978095203,0.28170132469716513,0.3814755650370988,0.42164060572849915,0.2852850735913529,0.29020145166775346,0.32670428229158166,0.3477745836394709,0.3682735570143544,0.3814695391519486,0.40122744379165987,0.41651511962685156
25,0.4452143915800734,0.39609632141124984,0.3414961794172706,0.29828407669877366,0.2651074849182719,0.2421923590651918,0.23175255806429038,0.2361023434644498,0.2479937431116925,0.27356176404202037,0.28179457116801493,0.30263399347646575,0.3140929064660098,0.33090807423343893,0.3533967534414816,0.3732324915386453,0.38421522168971634,0.4068981844923077,0.4197207646716995
84,0.36270263927997043,0.3280950611567114,0.3197399062705661,0.3049302876154394,0.2886089345905382,0.2773306499632598,0.2656399867092733,0.25973044650882693,0.2549522328778421,0.25264039739082433,0.2527463746105315,0.25232998436973353,0.31829669840786706,0.3365302440354496,0.3583556879657725,0.37597817407641304,0.38988596239036416,0.41010382953715563,0.4197207646716995
144,0.3395500645009083,0.3488912940856877,0.33400429247530106,0.31979037884525024,0.3101708344974155,0.30031729031603255,0.2895834682424675,0.2830178994341363,0.27649655073329843,0.2708894286883115,0.2679361537062401,0.2663099968694971,0.3225004903497244,0.34215241383746026,0.3633146224900634,0.37872385661418084,0.395556703091012,0.4133094745820036,0.4197207646716995
