trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
12,0.38387141970949257,0.33801169984038415,0.308215237037526,0.29367295172872354,0.291250933927968,0.29004909767504605,0.2932768540803083,0.29547643357798314,0.3014964951633498,0.320788630431383,0.32518477520394795,0.3437998212192731,0.35996945481637876,0.3890950672741213,0.29623296295019674,0.2985451126735621,0.3017556140067897,0.30255045955983867,0.3070659911647621,0.31274085122854134,0.3173226915990487,0.3212131364627358,0.34011641472802834,0.34361444718300826,0.34805260546205785,0.35326594465847705,0.35826771856867423,0.3638147632214409,0.36995255528892557,0.3752426381039607,0.3846760151926679,0.40531269720838764,0.4252356669411158
29,0.33490699329360796,0.32073780185303363,0.30802250431204525,0.30097971030155324,0.3005446970235701,0.2985408823237712,0.30122724381581256,0.30429529350163265,0.3063157440890027,0.3153179129381633,0.3209425813834183,0.3287940400431818,0.336323538970678,0.3491282152999846,0.30339508791748176,0.3046639903337857,0.3085982909308614,0.3083785925062316,0.3144736308557438,0.32064932238675076,0.32686971206348975,0.3285168656461223,0.3422643246772882,0.3432155534612384,0.3506705783233525,0.353254641395392,0.3607799087868579,0.36407609532964064,0.3727601192144682,0.37508011558593557,0.3895552262550466,0.4107518271538688,0.42975802186199874
53,0.3085965502280145,0.30134864823086993,0.2958378477152963,0.2948789045421645,0.2925554530887634,0.2943464511916716,0.2932561041164843,0.2960833050903348,0.2972362784257692,0.29674094645181465,0.3008527193031953,0.3009120486121945,0.30428706914618364,0.3049994210348026,0.31055721288476684,0.3107828679940093,0.3154409678549331,0.3142067254526246,0.3218812705467255,0.3285577935449601,0.33641673252793075,0.33582059482950877,0.34441223462654796,0.3428166597394685,0.3532885511846472,0.3532433381323069,0.36329209900504156,0.3643374274378403,0.3755676831400109,0.3749175930679105,0.39443443731742533,0.41619095709934995,0.43428037678288167
117,0.32330412503419936,0.28651035580286377,0.28361810249285685,0.2869767368844983,0.2834329811146322,0.28373612331427817,0.28466145103229407,0.28238630589682406,0.2834648634952654,0.28428673451180875,0.2865627472928127,0.287705924723892,0.2884652540320233,0.28907083798291167,0.29242623501333853,0.294912937082718,0.29672232661344566,0.2996583514737804,0.304832380070332,0.3077756711346077,0.31390940727934935,0.33796850477876855,0.3440133409047781,0.3454346326007632,0.3532772479215621,0.35575552835049057,0.36355343111324123,0.36714499136338297,0.3754051606219858,0.3797968041302892,0.39987356726290646,0.4207133120202329,0.43428037678288167
