trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
7,0.5366960239554368,0.5366960239554368,0.9847936369658342,0.8612819627726709,0.7768338621607574,0.8440132351241666,0.7639762408751988,0.6714573924843356,0.6703369599070852,0.611601174916525,0.5841659852607141,0.5607572760079176,0.5433367775522674,0.49588473464301114,0.4844464367028593,0.4580028536643589,0.4456749845147018,0.5037277281257808,0.49638621588741705,0.496656553733881,0.4994440182435068,0.500612338320346,0.51456642735487,0.5271474048684438
32,0.5366960239554368,0.5366960239554368,0.8168563781216149,0.7001419033106656,0.5734229761981995,0.5219567903179176,0.555564379988425,0.5468300944889657,0.5547736688470871,0.5616648974205986,0.5448737517834743,0.5584289805144544,0.5511437491026142,0.5225602590116828,0.5205758756712879,0.5367690854601868,0.5309757184512768,0.49962918257682837,0.4929367788386472,0.5002411597058828,0.4972531445263179,0.5033873720759544,0.5187684381165235,0.5292358828635773
50,0.5366960239554368,0.5366960239554368,0.6489191192773958,0.5390018438486603,0.5802879822726166,0.45279585877352724,0.46186986226533044,0.5092204822107395,0.4831171828559031,0.5155556153121122,0.5064558915827516,0.5166589265513714,0.499579674897047,0.5196877678676792,0.48848707863523744,0.49517589717262983,0.49683633305722785,0.4955306370278759,0.4894873417898774,0.5038257656778846,0.495062270809129,0.5061624058315629,0.522970448878177,0.5313243608587106
110,0.5366960239554368,0.4291063627541252,0.4236384016136896,0.519980662050258,0.4923174792759152,0.502661317541365,0.44107029208903553,0.5472738450955544,0.4855933469600807,0.48533670103296,0.4713387844719377,0.48547927103607036,0.46412948649714586,0.4940810332403346,0.47683752440190424,0.5126555500154811,0.5078262736747332,0.49983565293618687,0.49307194776187924,0.5016348919606957,0.4978373045647375,0.5103644165932164,0.5250589268733103,0.5313243608587106
