trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
18,0.36233085890554473,0.29356916528733945,0.23021785491985586,0.17878040445679338,0.14240787912827294,0.13588225625776693,0.1365666614755426,0.14506652434397874,0.15935558918580112,0.17863530949317333,0.20151306260849788,0.1941927706048006,0.20541655648254648,0.21626732406822702,0.2291502093331812,0.2653314652714131
38,0.4216266723361416,0.3653423400302785,0.3036777588354796,0.24885077168739667,0.20810489517467579,0.18445017722743262,0.1770023515843795,0.17530327731078707,0.17690876147943288,0.1811032901415477,0.18679906783208572,0.20534245866258347,0.21722023604397656,0.23183632749042118,0.24994561966806364,0.2704600804725296
96,0.3056138300284249,0.27576543266379344,0.24902327629473592,0.22528171572078087,0.2069442809520469,0.19285658709985648,0.18890937098341462,0.18471260269097464,0.18257436981268857,0.17992638192982924,0.1809149566595638,0.18180919735968634,0.18512931722383869,0.18755938866341632,0.2550742348691801,0.2704600804725296
157,0.2995914976578822,0.27044951859843447,0.2532540487957017,0.23596788152644668,0.22105155926806072,0.20683382328889666,0.19722631947156824,0.19344486236756314,0.19053080183520552,0.18638599890184213,0.18304308254701776,0.19361287692111642,0.20069832064603285,0.20835479899829876,0.26020285007029664,0.2704600804725296
