trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
14,0.20068389056015398,0.2589171766025856,0.23427384366259577,0.20980383197368796,0.17529357358350892,0.15851673774415143,0.14658775177716385,0.14040724507681168,0.13784411662649895,0.13703321994098133,0.1437910076644861,0.14244897655476182,0.15373845642018574,0.1546044523316938,0.17061316857086,0.17259891673733171,0.1861467967304216,0.19190010507434074,0.21236572886002567,0.21098761959512685,0.2409378965791519,0.17220523528326626,0.1722131795696277,0.17541329972499853,0.19639386588720603,0.20640005943256545
33,0.20068389056015398,0.2262654523938211,0.21223828650538173,0.1980110518789717,0.17613109339784677,0.19124502852150296,0.17737186645293265,0.16567815895971022,0.1550798320927679,0.1529019751969546,0.153341668170779,0.15537076707746217,0.16078890175739857,0.165061725373966,0.16717543131252227,0.17017047090485315,0.17565001438944206,0.1808414198892353,0.19132098364712352,0.19466995225098338,0.2085016149451116,0.1774610433140954,0.17720543670515942,0.18264572177558813,0.19965172691772018,0.20814529517473102
53,0.20068389056015398,0.19361372818505657,0.19020272934816773,0.18621827178425543,0.17696861321218466,0.1741191780215168,0.17083387378414225,0.16798481248827693,0.16577933421118693,0.16408491183782858,0.16271129014747487,0.16350340025876586,0.1628948839599716,0.16509833448579997,0.1637376940541845,0.1677420250723746,0.16515323204846255,0.16978273470412983,0.17027623843422135,0.1783522849068399,0.17606533331107133,0.18271685134492452,0.18219769384069112,0.18987814382617776,0.20290958794823433,0.20989053091689658
114,0.18798905771720434,0.18588864545719208,0.17960571718044208,0.18209743977022455,0.17772803855993513,0.17820552003095022,0.17533308413085552,0.1729838979787064,0.17398306156902363,0.1727880490578747,0.1711806628817577,0.1701796574298044,0.16574618270401403,0.16878011079920616,0.16890796714520748,0.16785350034481744,0.1677360009471079,0.16595990184826626,0.16674597575430483,0.16855349945009862,0.16694942725243714,0.167220922434096,0.1681808776744089,0.1931360048566919,0.2046548236903999,0.20989053091689658
