trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
8,0.5269845621004028,0.5285542116644851,0.3417233948225311,0.3166943046456271,0.2332361872478352,0.19792564691938908,0.18747193286656597,0.17568239610244973,0.17083806149004624,0.16954495870851002,0.17459002015257108,0.17656229343752106,0.18152742211182885,0.19881207501927822,0.19213312554729747,0.2261708490190369,0.21467740959190565,0.24931142199563736,0.24480179977658367,0.2938499456243398,0.3239955780328355,0.37508151970999754,0.3759708043604227,0.40958663994778344,0.38774733069101086,0.4275864811121348,0.444088574613814,0.4846130977364511,0.4730982774455846,0.5121809230150745,0.5165932574807458,0.5608872197801091,0.6060607683292254,0.6520075825487531
28,0.41543042621345305,0.40764864632940406,0.30416463277185135,0.2895186733101216,0.21837702655034624,0.21266319740918638,0.20976192058599347,0.2065693141800395,0.2054125874320629,0.20862358040770856,0.20516111774779516,0.20166073608359364,0.2038909869126734,0.20846904150851528,0.21962404600117064,0.22496779091639085,0.2191677430391153,0.2379849686328459,0.23774578671949148,0.2642209051839091,0.28472468265534706,0.3753038408726038,0.3843747632572629,0.4041268126335903,0.39770711829629185,0.43171200448755465,0.4542197053944733,0.48173439266373447,0.48286893883795706,0.5132840066314923,0.5276667480555867,0.5721806069173883,0.6175474718841073,0.6520075825487531
72,0.3038762903265033,0.286743080994323,0.26660587072117153,0.26234304197461616,0.2490777108100019,0.24421051246489248,0.23792418008152072,0.23411343658622125,0.23219016597603737,0.22956925835586992,0.22840949969689667,0.22662404754994186,0.22374717383724213,0.22257539499606313,0.2219539651217991,0.22376473281374482,0.22365807648632496,0.22665851527005446,0.23068977366239932,0.2345918647434784,0.2454537872778586,0.3755261620352101,0.39277872215410303,0.39866698531939715,0.40766690590157284,0.4358375278629744,0.46435083617513256,0.4788556875910178,0.4926396002303295,0.5143870902479102,0.5387402386304274,0.5834739940546673,0.6290341754389892,0.6520075825487531
132,0.4162152509954942,0.31423323790842705,0.2916500876833993,0.33588859441728275,0.31885053197733776,0.30388164405274015,0.29378533425221054,0.2833929757365544,0.28085990339417366,0.2789199052695071,0.27053387563852027,0.26676984869939213,0.2621898977281447,0.25881173608320895,0.25523385702378143,0.2499565846874598,0.2474724633769226,0.23573015752331905,0.2622698596433696,0.27929372138815695,0.31026765349392804,0.3757484831978164,0.40118268105094324,0.393207158005204,0.41762669350685383,0.4399630512383942,0.4744819669557918,0.47597698251830123,0.502410261622702,0.5154901738643279,0.5498137292052683,0.5947673811919463,0.6405208789938712,0.6520075825487531
