trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
18,0.18073916784131394,0.20423777453089512,0.2238865032056881,0.21203557562888906,0.19803318504905054,0.19902784492388925,0.2695291286001739,0.23791551820292273,0.21043214037268693,0.17912957132442509,0.16968169525011445,0.1628946513087154,0.16184906240784483,0.16310446699862796,0.16700293673166952,0.1751059797718011,0.19749752364635823,0.18652513978804977,0.18847378007184024,0.1903044881146761,0.1942613869692116,0.18562320514112923,0.18921294086097976,0.1955541008953255,0.20359390939483657
35,0.18073916784131394,0.21598707787568572,0.221961564198294,0.20803505084788365,0.1950325145401367,0.20252584537022245,0.22866315372023704,0.21444322283803077,0.18799975209598482,0.1816610194789047,0.17435424820398446,0.16860169750075638,0.16881852919110285,0.16880335421082857,0.17137949774805583,0.1762313327775423,0.18868215075575245,0.18321949989162734,0.18451438244462107,0.18600555094837348,0.1894379058608146,0.1861275953354851,0.19050341852654917,0.19743420324692895,0.20573371129298867
59,0.18073916784131394,0.2277363812204763,0.2200366251908999,0.20403452606687822,0.19203184403122286,0.20602384581655564,0.18779717884030014,0.18571333732668607,0.19461284034402843,0.181235074331388,0.18153964508262188,0.18032702212245907,0.17998548646503296,0.1786569391229014,0.18012710326950018,0.1779779280033974,0.17986677786514665,0.1799138599952049,0.1805549848174019,0.1817066137820709,0.18461442475241757,0.18663198552984092,0.1917938961921186,0.1993143055985324,0.20787351319114078
122,0.19248847118610452,0.2258114422130822,0.21603610040989446,0.20103385555796438,0.19552984447755606,0.23777648720836478,0.21396695542072297,0.20184148527504556,0.19571564517150855,0.19463500730706673,0.1969722194480503,0.18821342817989958,0.19002081655053302,0.18682147719740383,0.18735664318015055,0.18826077121006946,0.1898307796844722,0.1924331776990594,0.19460342528097868,0.19908486807760864,0.1851188149467734,0.18792246319541034,0.19367399854372203,0.2014541074966845,0.20787351319114078
