trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8
14,0.25452652766645384,0.2023479209063364,0.16694874032737034,0.14107094452840863,0.13208189268792317,0.14057746971063062,0.15948716239085173,0.20125919278850848,0.20051552146459206,0.20467811466798094,0.21919295681347656,0.2507100515069398
37,0.22134385234675527,0.19995689688143084,0.18602174234469482,0.1696916031145553,0.1636001149505311,0.15563443076708341,0.15600357803495166,0.16534373778657813,0.18741350804531554,0.20830768965605304,0.23211828764623127,0.256907306127176
97,0.215011875199949,0.28208935502129834,0.26427794589270165,0.24689255167961466,0.23360731786145095,0.22294788651683917,0.21237998518069437,0.20408044000295872,0.19741896469183673,0.1933422951479671,0.23831554226646745,0.256907306127176
151,0.2086798980531427,0.22451904767433434,0.20267444521055514,0.26321886849579507,0.24751567285339243,0.23941388602109093,0.22687529266255843,0.21361753488386856,0.20104853967990882,0.20626762598072182,0.24451279688670363,0.256907306127176
