trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7
22,0.23492672895453495,0.2059977639052004,0.1841143814093701,0.17567181449276614,0.16908375817754345,0.16578088788744066,0.17244034910329104,0.26392929252736447,0.2527993550018356,0.24627289163694582,0.20863963907548988
42,0.2623137685905819,0.24017856990725256,0.23315379854354792,0.21864464395308994,0.2069620941724742,0.1995218270982182,0.19063910230775302,0.23752429105794687,0.22930855388973329,0.22617445288046178,0.20992145155124597
65,0.2897008082266289,0.27435937590930476,0.2548267097682447,0.24754820132401573,0.236229219235127,0.22734985314431783,0.21871249197595935,0.21111928958852927,0.20581775277763095,0.20607601412397775,0.21120326402700204
125,0.24784928606591466,0.22923687865933742,0.3410405931416035,0.3282380431626174,0.31471891261985796,0.3018248623068551,0.29033429399678207,0.2762901561139379,0.26637133039342986,0.2073578265997338,0.21120326402700204
