trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
16,0.19427271218034642,0.19317205551448674,0.1873360850263169,0.18388586328013382,0.1828625507797611,0.22393452632223657,0.20237728967535756,0.17374087266728236,0.15725481326561805,0.14521538976421908,0.14394507323766925,0.14827319806454708,0.15509792360933586,0.1697763487263102,0.18923384262525955,0.21690834509036017,0.18253968631165338,0.18514058742553127,0.18823163890002453,0.1919955866921876,0.17964443818769366,0.1828080316652802,0.18751979075206676,0.19715333476488828,0.2089402832282748
33,0.19427271218034642,0.19262172718155687,0.18496842811516184,0.18452840931819733,0.18170834849151124,0.20294157522795991,0.18528854957848143,0.1738515909851821,0.16377395925051505,0.15996995718835594,0.15776876952373933,0.1567697586385567,0.15975634993000465,0.16152386123405474,0.16937232930981325,0.19415315511749456,0.17764225936642933,0.17893517618005225,0.18138488057334853,0.18474526699136717,0.18071918363626716,0.18331508295549998,0.18936861900524024,0.20012127851812553,0.2118658137067308
57,0.19427271218034642,0.19207139884862703,0.18260077120400678,0.18517095535626085,0.18055414620326138,0.18194862413368323,0.17320265837407267,0.17618962092753568,0.17397418468692763,0.17179224865513582,0.16967443860929432,0.17096685183474827,0.17049838978348666,0.17116449881931692,0.1706141925334252,0.17139796514462896,0.17274483242120528,0.17272976493457326,0.17453812224667253,0.1774949472905467,0.18179392908484063,0.18382213424571975,0.19121744725841375,0.20308922227136278,0.2147913441851868
120,0.19372238384741658,0.18970374193747197,0.1832433172420703,0.184016753068011,0.20224433626274896,0.19131260823841628,0.18845998369296216,0.18636216112764623,0.18413700448949674,0.18364004259309535,0.18234645166041458,0.1825087503232607,0.18317384369168396,0.18222245651189328,0.18564565945093145,0.18743711325687742,0.19134599867101026,0.19507839722670053,0.19924590639300807,0.17856969273912018,0.1823009803750604,0.18567096249889325,0.194185391011651,0.20601475274981879,0.2147913441851868
