trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
16,0.32041658821551117,0.31006566072173075,0.30505067813934145,0.30084649071909964,0.29927056403028,0.2968518486010946,0.2987850207062055,0.3006778063152278,0.3044338393469834,0.3132620439247789,0.31897960222553456,0.3345491757199844,0.27410180503775516,0.27346599515066766,0.2743745964097738,0.2751070990969963,0.2752015439400285,0.2773403591537238,0.28069038041281186,0.29547455301191194,0.2975671985239463,0.30003870403967536,0.3026329613601398,0.30493622058812747,0.3089776345302547,0.3130046431004571,0.3173114491476649,0.3220962172877484,0.33103329725722175,0.3493085513104126,0.363489620912056
33,0.2988714522494453,0.29448470549833616,0.29111491707936804,0.29077944294051916,0.28814178188234496,0.28808500808315185,0.28777199451736624,0.2878265511998421,0.2877549968315707,0.2895859931962165,0.29278436201512875,0.2968363453580388,0.27832080655039476,0.27806372076969005,0.28004774142043215,0.2803910600068221,0.2818180030905758,0.28453236355167427,0.28833675461096847,0.29522026511330535,0.2988678091785701,0.29997384614291617,0.3039949479171312,0.3047258636451299,0.31120869844431587,0.31278708347149714,0.31968241180022877,0.32211763870522625,0.3354804158244805,0.3539990597697492,0.36588964725354106
57,0.29738294379307817,0.29092854829515913,0.28674570977728364,0.28531279380141905,0.282147260799975,0.28115796305224333,0.28009654575991916,0.2801043595375759,0.28164707608922046,0.2848544401774748,0.28071823183387656,0.2814345078520408,0.28253980806303436,0.2826614463887125,0.2857208864310905,0.2856750209166479,0.28843446224112307,0.29172436794962475,0.2959831288091251,0.29496597721469875,0.30016841983319387,0.2999089882461569,0.30535693447412265,0.3045155067021323,0.31343976235837706,0.31256952384253717,0.32205337445279264,0.32213906012270416,0.3399275343917393,0.3586895682290859,0.3682896735950261
121,0.2809248015192315,0.27916599165678124,0.275841564521156,0.27570604382476604,0.2740501920331881,0.27361776303006885,0.27256437071666073,0.27165600523247274,0.2703136682457471,0.27013500794512124,0.2684435049932805,0.26988280352511557,0.2688682695316452,0.26870145139911544,0.2698231381871705,0.26858508478948123,0.2701483547557733,0.27304400621465524,0.2957288409105185,0.29626658786932253,0.3001035619364346,0.30127097480314835,0.30514657753112506,0.3067465706161935,0.3132222027294171,0.31494048649510104,0.32207479587027055,0.3265861786899629,0.34461804285107595,0.36108959457057094,0.3682896735950261
