trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8
15,0.4891092700934727,0.2902650366023973,0.2962926109542777,0.30572378738353584,0.30262100781809254,0.3064435418478721,0.31049897958713996,0.3093049635000571,0.3155021109613548,0.31958821477205723,0.3211371070505931,0.3191988461940285,0.3191623073053015,0.3172003464964073,0.32151701532044596,0.3224513639472746
35,0.4891092700934727,0.4686046399843403,0.4571007712476833,0.431415004164372,0.41902198638274896,0.4028560322188743,0.38863656825806925,0.37565073200527027,0.3675834528752008,0.35961930427891514,0.35165447923889387,0.34865777801306436,0.34354004491564577,0.3391598803435288,0.33346240785201714,0.3328550280814025
93,0.4228278589297809,0.4111672969743195,0.3693511403485283,0.36182071989062126,0.35599773164677095,0.35113639816365283,0.3434655710388548,0.3392228129869193,0.33600354329616233,0.33429698736439395,0.3316503187535251,0.32761100744162136,0.32733532088185596,0.32427485189017824,0.32136997980233356,0.3215897472831035
153,0.3565464477660891,0.35372995396429857,0.33753746386603206,0.3322208638543569,0.3417353014299787,0.337708396062864,0.33431201604120037,0.33081598902335785,0.32852089971335785,0.3254329368552104,0.3233444687869745,0.32058540902647326,0.3185700407660093,0.3141451580389363,0.3120476998131466,0.31223764867156956
