trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8
17,0.23388942772410765,0.19744204386446243,0.1688079266729958,0.15427749411238675,0.14416367917550305,0.14869351874909023,0.1556381882580754,0.1864779186995504,0.19227845838873817,0.20393658831402783,0.21632249709446438,0.24204580789278088
40,0.2213741921086099,0.20511825487209223,0.19048944516717228,0.1778635827054421,0.17093795041411178,0.16304766644572968,0.1645536574856263,0.1710779417651481,0.18237351845797292,0.20213777259372767,0.22377660326952303,0.24813554276720015
100,0.21339680936056074,0.2934867721870665,0.2758482647839695,0.25873021962148535,0.24323951540813174,0.2309128914940175,0.22012770736326223,0.21208833825026863,0.20753421975462816,0.20141428474434706,0.2298663381439423,0.24813554276720015
154,0.20541942661251159,0.23114734943003112,0.26813800541679894,0.2554613986804903,0.24484524986727915,0.232051994548912,0.21943652923696524,0.20218339831950338,0.205735404034328,0.2088683909194057,0.23595607301836158,0.24813554276720015
