trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9
6,0.15839842416945293,0.12401492643020205,0.11154911137247858,0.12344426697487415,0.16559348791887882,0.1957233503399906,0.250287662023354,0.2831917632818242,0.21059807270442807,0.21762054995864044,0.23185674901099737,0.2674353985272616
31,0.14980254973464022,0.2883373135608151,0.24318099104068086,0.21357006015785526,0.19439231464047657,0.18478937885915592,0.1876530503080476,0.1977888101727799,0.20772414310609044,0.2254610311254516,0.2462979020577114,0.2744812306837784
85,0.1412066752998275,0.2294079128313696,0.27233424215512375,0.2555240678601302,0.2387015010379812,0.22704942028888256,0.21502427510778171,0.20721909001358013,0.2019395876250181,0.2029744429175693,0.2533437342142282,0.2744812306837784
150,0.13261080086501478,0.1704785121019241,0.2702346550324147,0.25875089159773035,0.24772336459704264,0.2348525571574223,0.2234926540382708,0.2134720023027657,0.20978006879182926,0.21741559596428334,0.2603895663707449,0.2744812306837784
