trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
6,0.6155815582777814,0.5558488692461983,0.5006177467837173,0.44787847409872933,0.4357681722425495,0.39189844614251834,0.36304656224293375,0.3290626883836254,0.3238858239919039,0.34799096660364526,0.34349582986852756,0.38115903659749056,0.37606145907645305,0.38994015899135204,0.5061591882433965,0.5379536463402029,0.5831606931350147,0.5499755793638242,0.5913370265981625,0.6742378544403826,0.39530376167754744,0.3998658894693622,0.39786794023389854,0.4033057195718759
26,0.6006483860198856,0.4590681860933491,0.43947668920108374,0.43628673362317677,0.4464727702037068,0.4434993064521228,0.45318329007559227,0.4333944921447045,0.426610942932979,0.3733478347800717,0.3718300112432843,0.3933313412051491,0.39475641895586455,0.3920427367632878,0.4568420782296587,0.46273403140001157,0.48922508377461615,0.47644124150514344,0.487702365723773,0.5326946852218434,0.39737988451466916,0.4000708305281479,0.39666402455738103,0.4072285249173821
69,0.5857152137619899,0.4584146214313371,0.4840820043470994,0.44704176601511747,0.42038532094490916,0.4139084197745706,0.4048047212773572,0.4047768697961913,0.41390611353215967,0.3987047029564981,0.40016419261804104,0.4055036458128077,0.413451378835276,0.39414531453522356,0.407524968215921,0.38751441645982015,0.3952894744142175,0.4029069036464626,0.3840677048493836,0.3911515160033041,0.3994560073517908,0.4002757715869336,0.39546010888086347,0.4111513302628883
129,0.5707820415040941,0.4430097824585058,0.43477687303633816,0.41611659873964774,0.395330402553257,0.39173147273355585,0.37898822307279983,0.38804504667173473,0.3610271853810736,0.36080584258668463,0.37277837601583563,0.39078255244463034,0.40169576891331404,0.45015225138931003,0.47273930727806196,0.48533755479741747,0.4726325268890209,0.49712196512231255,0.5291527796448832,0.3932276388404258,0.39966094841057653,0.39907185591041605,0.3993829142263697,0.4111513302628883
