trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9
17,0.18432052751605926,0.15726742825779416,0.13379845295145334,0.13082843544150016,0.13765429250327163,0.1623027543188763,0.18205995670306413,0.19883424162903654,0.18507568735043917,0.1898126735767269,0.2010815055956816,0.21886935468958751
42,0.17755725270149297,0.3039254518988665,0.2700006557785991,0.23729677930271204,0.2100010618992398,0.19128900728409015,0.18045350555707315,0.17775783174515547,0.180595610007984,0.19042403019982462,0.2046339973943006,0.22361447378801647
96,0.1707939778869267,0.28253098360604645,0.26401128195952855,0.2469377928615234,0.23046400325606298,0.21617895587519478,0.20620888714559668,0.19403584203534954,0.18858996033053144,0.19397652199844362,0.20937911649272956,0.22361447378801647
161,0.16403070307236045,0.20816471827874988,0.2600144057705011,0.25159750403990705,0.2412743350270643,0.2303878601159898,0.2199106515129176,0.18955576469289437,0.18920131695362916,0.1975290137970626,0.21412423559115853,0.22361447378801647
