trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
16,0.16511234215048395,0.17057651811347058,0.15997237718150312,0.12609278612908725,0.14855552600645866,0.1377653145839563,0.1369215342165202,0.13775757222973972,0.13735504229011655,0.1354420211851576,0.13457444599024326,0.1354943714381865,0.13760369071445328,0.14045162827769958,0.15530486502031055,0.1796055962805755,0.153071407296494,0.15573918829950853,0.1594772339606604,0.15997360106774294,0.1623876849684088,0.17004529235084498,0.17789486255524342,0.18880662736262663
36,0.16647838614123062,0.16226850089084588,0.16196750753165823,0.14205347582117334,0.151914344108485,0.15093528079725183,0.1420817045964647,0.14006483504949535,0.13942311371669305,0.13697158234835116,0.13744070540633072,0.13743363989470117,0.1419296332993303,0.14743465482139306,0.15085858090377754,0.16320967527836916,0.15066056191482982,0.15418775833155735,0.15971028417245992,0.1583678382544963,0.164730391093494,0.17153138991697786,0.18033355009130975,0.1918238222302519
56,0.16784443013197725,0.15396048366822118,0.16396263788181334,0.15801416551325945,0.15286473062897252,0.14773169940682931,0.14640443945281226,0.14290264039589906,0.14411976985875366,0.14378584058640084,0.14411042060329265,0.14349139099567856,0.14384016583955472,0.14597116987211065,0.14641229678724454,0.14681375427616283,0.14824971653316568,0.15263632836360613,0.15994333438425945,0.15676207544124962,0.1670730972185792,0.17301748748311077,0.18277223762737607,0.19484101709787718
116,0.16921047412272391,0.16411503140938427,0.1657460944360895,0.16077103959590422,0.1594483730573202,0.1581144478059542,0.1543914112602379,0.15380831791616162,0.15494844670639207,0.1545223563139366,0.15418322342437987,0.15395408431490637,0.15486475881707717,0.15393435498694646,0.15591556798788944,0.15548225267815813,0.15729061826745974,0.15924418374886087,0.16157936388098962,0.1600449788433236,0.1685591947847121,0.1754561750191771,0.18578943249500135,0.19484101709787718
