trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
5,0.20784085505469002,0.19708660458673444,0.19215390984854908,0.18840650437476555,0.2863554246982333,0.24541842167567818,0.20779545207998182,0.1423962141071534,0.12609474407492757,0.1259321508254343,0.13563745435129632,0.15570754370028642,0.1906690541206855,0.21521900371302274,0.2635368425221541,0.31214247201721806,0.16638823703661684,0.16708369697592532,0.16241865000411204,0.16435673274655604,0.1662395337079562,0.16737327498444188,0.17018208775765417,0.1702710871805345,0.17379717418383905,0.18430091667601722,0.1978392505687283,0.21329274126363773,0.2353924161950318
22,0.20784085505469002,0.19170947935275667,0.19506468771343416,0.1836220237729887,0.17530999705852335,0.17148309356386168,0.15837613254018285,0.1524900095207848,0.15011485570180783,0.14677537642381056,0.15111987321796164,0.15162220726158968,0.15071498609871692,0.16581247217220124,0.1747403504809668,0.23582775673531836,0.16318473673694117,0.16477426820370442,0.1623955552904263,0.16534886883146377,0.16618879810374854,0.16799088122689237,0.1709688879018098,0.16952878674781902,0.17630251811820682,0.18704744398773854,0.20186189020336257,0.21699684697645819,0.24273814794790838
45,0.20784085505469002,0.18633235411877888,0.19797546557831927,0.17883754317121184,0.17362358179219117,0.17008444177542478,0.164264005533265,0.1647976955436916,0.1617376108668056,0.1594431520362208,0.15817983343518147,0.15781609754223075,0.15782651366151676,0.15818410226762405,0.157286863328773,0.15951304145341863,0.15998123643726553,0.16246483943148354,0.16237246057674054,0.16634100491637152,0.16613806249954088,0.16860848746934287,0.17175568804596547,0.1687864863151035,0.1788078620525746,0.18979397129945985,0.2058845298379968,0.22070095268927864,0.25008387970078494
110,0.20246372982071223,0.189243131983664,0.1931909849765424,0.21014326946963371,0.19252008171461846,0.18912925301209552,0.18792373373831978,0.18247342430146343,0.1793367880594587,0.17633773903998076,0.17485366975156622,0.172291026161237,0.17248227238981764,0.17261672736450898,0.17054964771271697,0.1695917373362925,0.1693931257481462,0.1624417447177978,0.1633645966616483,0.16629026931216387,0.16675566874199138,0.16939528761349854,0.17101338761324997,0.17129183024947128,0.1815543893642959,0.19381661093409408,0.20958863555081725,0.2280466844421552,0.25008387970078494
