trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
6,0.4150745045252093,0.37489964397949477,0.3804186106005909,0.34229750062133113,0.3318718856628406,0.3105772852878931,0.3133493110619721,0.30565430718351205,0.3339404145601892,0.2918430285715846,0.34507058218620557,0.3886831483105244,0.38890163108628045,0.45515651443953326,0.41570508213375496,0.5245159700574287,0.36179991961826224,0.3787800860460637,0.38329471617622707,0.4027350956621103,0.41360366968701223,0.4448027160541796
25,0.4150745045252093,0.41119948858896826,0.4140319042533833,0.36170471507720003,0.36792605710833093,0.3535262895622555,0.347327202949167,0.3485968170820196,0.34542112082342613,0.34865183490193297,0.3439898518870401,0.34631443004108264,0.3496230894553929,0.364107932484387,0.36064043020105946,0.36894884218111723,0.3688556792303754,0.390530402558033,0.39699568564627946,0.4246243297509898,0.4416771112566163,0.4882500484265647
88,0.34040416021491626,0.33828190779211476,0.36340278355964134,0.337259673030923,0.33887761554968066,0.33749555748373444,0.33505406587531505,0.36479545083450493,0.33730519195300884,0.3411851710051447,0.3449960717791876,0.356771327970759,0.35026110359977786,0.35274612024943774,0.3582242780612259,0.347688400394036,0.35527945302212516,0.3558927772361223,0.35895662748435125,0.35745678654780416,0.3579080513094093,0.3602161263188224
148,0.33859979937002127,0.3516960547464257,0.3324535816047028,0.3654088137135879,0.35770539457978956,0.33574965615932345,0.36240928977469744,0.3572564028977957,0.3499743613463399,0.3431278765956751,0.366839610044856,0.3728364795285197,0.40270880901965556,0.3842256011915963,0.4413701240593273,0.3547441600061491,0.36702976953409444,0.3695937467061747,0.38084586157323075,0.3855302281174082,0.4013553836817944,0.3602161263188224
