trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
23,0.45178675221572195,0.43659796233887604,0.39986889012119825,0.37491582613521446,0.35923740143583927,0.4579023335657613,0.3987538017476538,0.3634111284613981,0.3208797621527328,0.2684548812591171,0.23928102879691487,0.22011229730644005,0.2082048730844511,0.20662428095343452,0.21188417983449687,0.22305589190487,0.24383843319125859,0.24954736888923423,0.24834974939622378,0.24246127808045315,0.24416942454221885,0.24609660009742973,0.24867110926519992,0.25241453161945215,0.25731597826261343,0.2610229111933403
40,0.45178675221572195,0.4290035674004531,0.38909874895078234,0.3732094353126385,0.3531045799087276,0.3875798436732041,0.34457410712831554,0.32890473706997536,0.3018945958546457,0.2741730522521145,0.2573606309982508,0.243117438123787,0.2324837430200934,0.23100252888636044,0.2303688630432133,0.23022469808961407,0.2424117599901803,0.2455981081265727,0.2451040084469411,0.24276278337185048,0.24472199248170434,0.24650761993554965,0.2495473440109651,0.25341000805081304,0.25877122515283313,0.261421130768484
59,0.45178675221572195,0.42140917246203013,0.37832860778036637,0.37150304449006255,0.346971758381616,0.31725735378064684,0.2903944125089773,0.29439834567855266,0.2870279325857068,0.27543842019752435,0.2681856871855954,0.2587519112214604,0.2560730444942401,0.24994282964373835,0.24780672392075215,0.24590310837041893,0.2438571698819913,0.2416488473639112,0.24185826749765846,0.24306428866324783,0.24527456042118986,0.2469186397736696,0.25042357875673027,0.254405484482174,0.2602264720430528,0.26181935034362774
122,0.444192357277299,0.41063903129161416,0.3766222169577904,0.3653702229629509,0.36277168446363073,0.41882300997594657,0.34116783543630874,0.3135191794434284,0.31098830452601295,0.3005571714487596,0.2860452842691166,0.2764169077706259,0.2691594873066007,0.26094750103666964,0.25748120612519243,0.2524393526749407,0.25349662965189573,0.25159549034550643,0.24215977278905582,0.24361685660273336,0.2456855802593098,0.24779487451943477,0.2514190551880912,0.2558607313723937,0.26062469161819657,0.26181935034362774
