trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
9,0.17459093972803538,0.16633977327860652,0.13474134193159054,0.11735877930148068,0.10578947187923957,0.11175173706300946,0.13992396601742077,0.17552810034777047,0.2274450781597159,0.26733386029394934,0.29936338204945356,0.3254276322466852,0.3551880197955831,0.4091238288996372,0.45180640180562853,0.20632350332308544,0.21042651232346318
24,0.17252814811567818,0.1581405571126717,0.13730876894962368,0.14348779824455557,0.13695301775686408,0.13457496204412825,0.13265307500391865,0.13608744407844167,0.20270799766841144,0.22433854555279648,0.24159724445352998,0.2567979419326859,0.2729815349745188,0.3026055015441307,0.32909165749186337,0.20629679839557905,0.21250472175115845
69,0.17046535650332095,0.15034081871897798,0.22572473482414154,0.2114191849668103,0.20279551772994253,0.19162510032526067,0.18537711319225558,0.18081504124042133,0.17797091717710697,0.1813432308116436,0.18383110685760637,0.18816825161868658,0.19077505015345453,0.1960871741886242,0.20637691317809823,0.20627009346807265,0.21458293117885371
128,0.16840256489096372,0.14254108032528426,0.21368087091010793,0.2055308057218932,0.19726581283715952,0.19350409879755884,0.18701179783446478,0.18138239256648792,0.17802101066545556,0.17615393798696097,0.1760113305580766,0.27167813570713484,0.29994943952654585,0.3239467879971264,0.20635020825059183,0.20834830289576792,0.21458293117885371
