trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
5,0.24890353254130915,0.13690653211341675,0.08989576240336702,0.08487984730220838,0.11661894694826874,0.15188748003909858,0.19142686557060118,0.22121050279940513,0.26551496236411065,0.31010471000694656,0.18693235055569637,0.1987295233182248,0.21375008882272714,0.22947711842227916,0.25925091600291994,0.27861219276980626,0.30079835888955064,0.31741786905153563,0.3380387220916239
30,0.22090428243433605,0.2573193466045935,0.18872417136367942,0.1615986810069458,0.1472362305766654,0.13977164590797447,0.14055994110987735,0.14986246861900318,0.17102815753164252,0.18768543597764198,0.19886559408273966,0.21309618244359216,0.23189707058020395,0.25048863319897086,0.26217167693756965,0.2840923647138851,0.3063670236147725,0.3211014841971233,0.3436844680564574
89,0.19290503232736295,0.1822465987983719,0.15852095066947816,0.15323519940890168,0.1489592227833932,0.1465945567028973,0.14716882217789115,0.14932919951241425,0.1527233067609884,0.1630658635016098,0.16999620506749008,0.17745612530777355,0.18745408886889578,0.25340939413362057,0.2676518488816485,0.289661029439107,0.3100506387603602,0.32674723016195684,0.3436844680564574
149,0.16490578222038985,0.16593727914500017,0.15473168339691823,0.15131024414153824,0.14935949565991727,0.1483252830408973,0.14921384918911887,0.15012185318747082,0.15355234521904718,0.17499910702865307,0.18436286419285744,0.19560310706525036,0.20846560364558747,0.2563301550682703,0.2731320208257274,0.2952296941643288,0.3137342539059479,0.33239297612679036,0.3436844680564574
