trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
14,0.2648104204682749,0.2448311067478522,0.215853383107025,0.2144212881598621,0.22093322186270906,0.29087280861926257,0.25764656329674795,0.22491151575787144,0.21533374923763546,0.19697112795755184,0.18569014336197967,0.18503828874767567,0.18932284318091064,0.1940050709716143,0.1975227814858309,0.20387031026206093,0.21462339232272493,0.23780173090994522,0.2008927546817432,0.20079420441811313,0.2028817535115889,0.205003487516731,0.20214476793502129,0.2075128267592203,0.20834714655027706,0.21227320523302295,0.21366779335024322,0.22150695261352557,0.23151140513377044,0.24408228624227554,0.25358258562901614,0.26696723661620525,0.28417570085332805,0.22546953782926665
34,0.2648104204682749,0.2381713355077113,0.20841406564012957,0.21642369566643962,0.22243639726146552,0.21616298499162406,0.21558100209837353,0.2091821658003285,0.20688580432291181,0.20642525148551955,0.200781071017743,0.19927169462247285,0.1976146820221936,0.19672095265918232,0.1935486015378909,0.1964414315478833,0.1946633733809914,0.1978578002875589,0.19953294385845421,0.1992765181702703,0.2025881432390675,0.20582574454247513,0.20304423683670664,0.20934067304565834,0.2107026634969909,0.21789234265596463,0.2180695476362228,0.22934618063772247,0.24421012726188113,0.2622276822740662,0.2756826568610958,0.2945856530683273,0.31797020940220794,0.227053204721589
98,0.258150649228134,0.23073201804081586,0.21041647314670708,0.2179268710651961,0.24524853438073121,0.2371088844047649,0.22063860020524403,0.21121776673850307,0.21253454148747228,0.2079516241792467,0.20636401571903362,0.20658254761419678,0.20594715197686247,0.20479956327734375,0.2036841831391575,0.20338734800163333,0.20286238490476655,0.20361237632832116,0.20382957691379877,0.20346897405663175,0.20335897346524276,0.20034583013165058,0.20385713418634424,0.20363611265684933,0.2010349303871396,0.20486428477828403,0.20582849656513175,0.20611396087754905,0.2077914941786943,0.20938244316485682,0.21173040371196114,0.21658668375556828,0.22230220404462203,0.2286368716139113
163,0.2514908779879931,0.22329270057392042,0.2124188806532846,0.2194300464639526,0.2680606714999969,0.24737772385075643,0.22384511564162451,0.22201310684942693,0.21776801804421844,0.2116441257821725,0.21029420117857595,0.21034269215412843,0.20961544970920393,0.20763062128523327,0.20713850833519612,0.20525646495754513,0.22033205790735588,0.20225256550503218,0.20231189066595595,0.20317536378411033,0.20418123049098688,0.20124529903333593,0.20568498047278228,0.20599162960356318,0.20665406781008128,0.2092660390642636,0.21366772458932864,0.21881268300565973,0.22593689021048494,0.23148251439693648,0.23934882016408318,0.25038119230444816,0.22388587093694434,0.2286368716139113
