trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
7,0.5543451475761549,0.4953976236288302,0.4267144414805505,0.32652975581541793,0.31049168085001505,0.29802935054826785,0.3054789788973438,0.3165890073028965,0.3112312217533272,0.316049987098114,0.32825473032298147,0.3603290215784735,0.4109520674486262,0.41254288964888974,0.4118253642846482,0.4515852736086397,0.3691839599458306,0.37172805025806127,0.38809840758990827,0.39919952443103995,0.40489072331600345,0.4322724240715139
26,0.3465067122184794,0.36114752865248523,0.35520618886622285,0.3271296885333985,0.3308711196262323,0.33376056813517024,0.3287442152979241,0.3272809382442075,0.33092448921549417,0.3284375603878226,0.3329960850431226,0.33710802191733225,0.3417596632522104,0.3461859635843403,0.3434157119704588,0.34841506221324886,0.37502400618681836,0.37612744828023625,0.4009255784545428,0.4166372509836473,0.42532368581007846,0.46472302020761913
89,0.35401181284626804,0.375927514229427,0.35732697696476556,0.3722391823336339,0.34866129734330936,0.3557505064772303,0.3576589670706676,0.36668292459515084,0.34854109917696796,0.35450568803052895,0.35562965692717635,0.3550230604662461,0.3619898008346283,0.35406724195505307,0.35162246157492705,0.357503867463855,0.3629292542137113,0.36244406586063926,0.3643240713258252,0.3640247983278535,0.3673712317993034,0.366873953356091
149,0.37479115108863165,0.3548393233813836,0.3643104279306835,0.36452002004507905,0.360664148115863,0.3592051678600996,0.3614620303261381,0.3671889832466929,0.3615859596259247,0.3413802091767552,0.35797933925282494,0.38298756395743616,0.387266345241759,0.3829463031198507,0.40160386759178335,0.36334391370484276,0.3673286522358863,0.3752712367252738,0.38176179787843256,0.3844577608219285,0.39982182793540866,0.366873953356091
