trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8
1,0.445423446972624,0.34710402600018603,0.33423546577173757,0.31110044439760276,0.8126942471437352,0.30097533136882093,0.4691936792399361,0.18106474697763364,0.0796112654709841,0.20475036397205057,0.32373107629008147,0.4403609559362825,0.5570855185833646,0.28785445233408885,0.29136899556858453,0.29648698506442434
26,0.445423446972624,0.29794431551396705,0.28567835834813127,0.2863667941700054,0.2843048129980398,0.27930359211612876,0.27816660011041194,0.2775550226006343,0.27650831879466864,0.2779837289681902,0.2772478597438626,0.2780479257475675,0.277586179230253,0.28030003546325183,0.28957284706531894,0.2988701450071994
46,0.445423446972624,0.4313496806189501,0.4225962474762874,0.38898312543405933,0.3785051799587005,0.364400025643244,0.3471109173896176,0.33648487845466096,0.32827079117034597,0.322274781291735,0.3150138566749613,0.311286531803535,0.3068733848399036,0.3065718374366462,0.30611819646412697,0.30125330494997443
104,0.396263736486405,0.3827925731953438,0.3358340946252001,0.33007835477037084,0.32264707062151315,0.31793764960604215,0.3126280388571308,0.30896165110031526,0.30570228434228947,0.3035836946162254,0.29972228270031354,0.2980233122399153,0.2954088692049259,0.29316514407185007,0.2941038251216493,0.29200831189407145
