trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
11,0.38377712170548245,0.290674522411477,0.2619597374095951,0.1997080549862497,0.19246773625422398,0.18832324726181077,0.1961184461763981,0.21567269713220555,0.24530114986964052,0.28890494469546696,0.3004925154568352,0.27919365317990547,0.2830778380709249,0.3100702616087736,0.3264399736181678,0.3465611185344727,0.3614430393711503,0.37552116984505834,0.39224981205794657
31,0.4394489009104142,0.3860961649276683,0.3437804161050883,0.3082762840170886,0.2794073107962715,0.2591181448082738,0.24770836495636286,0.244209033898731,0.2528873094700338,0.26723969344158166,0.2725724697444149,0.28658511889490346,0.29752590648852023,0.3142517133155247,0.33050272705238215,0.35191391569516955,0.3646194139298105,0.3791550884834743,0.396614719916104
90,0.3735548872521105,0.34147489467497,0.32407771054942347,0.30661278097507716,0.2907796390203103,0.2801595729045977,0.2691022483391832,0.26604198412762065,0.2625275174190724,0.26132738373168396,0.2600829942494593,0.2637991160433007,0.30170735819527134,0.31831446674973907,0.335855524213079,0.35509029025382977,0.36825333256822645,0.3835199963416317,0.396614719916104
150,0.33211470483179373,0.3526212611156802,0.3381105009773331,0.32531531134824804,0.3132065900255707,0.30432727828729705,0.29520117453589867,0.2840611029338812,0.27687982530107674,0.27201894201909277,0.2718021874649075,0.2686297696533295,0.3058888099020225,0.32237722018395343,0.3412083213737759,0.35826666481249003,0.3718872512066424,0.38788490419978916,0.396614719916104
