trading_days_to_expiration,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,0.66762612453866,0.66762612453866,0.38758230754505263,0.33255354174166946,0.2875005662442831,0.22682631234789796,0.19204569156396914,0.21789217512226314,0.18932574091699086,0.17802149539154286,0.19334754354506192,0.18332945869532322,0.1750233055479579,0.1781853398481767,0.1754595389099547,0.17691781515013033,0.17465660878081207,0.17819114004823988,0.17824430817260511,0.18259047979853166,0.18776978160704294,0.18425754973062575,0.2016200004721748,0.20430783377230605,0.21519264926495985,0.2280903138067243,0.26142723400473805,0.26643380184693427,0.2898802558779754,0.28511446684054775,0.3363909805230561,0.3758970245393619,0.41512158934182014,0.4084881395498125,0.22739304041867464
26,0.66762612453866,0.5976151702902581,0.3738251160942068,0.3212902978673229,0.26152634549155007,0.22246340615243843,0.20476449301871547,0.2180966154466638,0.21313631089637913,0.20318018966713539,0.20648356601884943,0.20662471095445814,0.20069983967902857,0.2051451350574054,0.20464483382750623,0.20251600443295922,0.2047699180860414,0.20345429141807653,0.20308487869297695,0.20574772421048645,0.21056918894089618,0.21087659853016089,0.2144296402021345,0.21742044774078434,0.22422423737448838,0.22915604020964297,0.23524242487014344,0.23879445448919948,0.24854260560426863,0.2554753587541706,0.27797951843731206,0.30206842783947274,0.32471598133097,0.33080210289170986,0.2279299067219453
64,0.66762612453866,0.5276042160418564,0.360067924643361,0.31002705399297625,0.2355521247388171,0.21810049995697886,0.21748329447346176,0.2183010557710645,0.21501223876789743,0.2152550896473813,0.2124262939259503,0.21250495729174218,0.21050969438631734,0.2075198373158168,0.2068768873062594,0.20544235328483818,0.20612319018299277,0.20417209534847994,0.20671521959996195,0.20614030141370698,0.20404935129607527,0.2077552654972129,0.2057191771059657,0.20881429531639184,0.21072723053863618,0.21161137527543797,0.21316122991138275,0.2138134574824642,0.21628421347152765,0.218376205049499,0.21956805635156795,0.22823983113958354,0.23431037332011984,0.25311606623360716,0.22846677302521592
128,0.66762612453866,0.4575932617934545,0.34631073319251526,0.2987638101186297,0.23118921854335753,0.205073095760474,0.21768773479786246,0.20381339834402767,0.19651686707972016,0.22154237317714057,0.2186447085712358,0.21435217382799465,0.21672808422209558,0.21684749790245725,0.21842036315154562,0.21698927243238755,0.21527056583056167,0.21269773953840876,0.2140489009695442,0.21272222966467788,0.2150136663567542,0.21334211759468844,0.21492682550887104,0.21542911844712584,0.2129908915147077,0.2134762040890914,0.2161253745040363,0.21496151848183873,0.21595499744024516,0.21704108825872828,0.21862073209509336,0.2215314905713439,0.22427080445955475,0.226856174115404,0.22900363932848655
