trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
20,0.1812973272896137,0.1508787339737282,0.12856980212957897,0.1295648359558049,0.13033473913795657,0.1288620710292345,0.1366959244415908,0.13626968976296747,0.15154362208191796,0.14531603659949915,0.17002112161228058,0.16151753661098947,0.19560996482023507,0.21396493207217834,0.2186675281767426,0.2424033911365612
40,0.17369267896064233,0.17347037228815376,0.15575002625812867,0.14215409481497446,0.1346115167936308,0.13269832051130645,0.13303579606573457,0.13851154894727274,0.14640874375011892,0.14490407739024097,0.16653145043468176,0.17004064366330088,0.2001987066332209,0.2151405810983194,0.22460149391669726,0.2424033911365612
85,0.16608803063167094,0.1693374882198343,0.15881070463866623,0.15036931509650325,0.14264572774223266,0.1370197093915918,0.13569053207959308,0.13483835175095676,0.1412738654183199,0.1444921181809828,0.16304177925708296,0.17856375071561226,0.20478744844620672,0.21631623012446047,0.2305354596566519,0.2424033911365612
145,0.15848338230269957,0.14895364517470663,0.20811345150047184,0.19620592964458572,0.18643698104823675,0.17867261567886256,0.16948268671613342,0.1617125596611651,0.1569484005879546,0.15451313651079354,0.15955210807948414,0.18708685776792366,0.20937619025919252,0.21749187915060153,0.23646942539660654,0.2424033911365612
