trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
9,0.33282944521727037,0.33800679750470186,0.29949875477890797,0.2832108155860686,0.2744967689136457,0.2836449992017726,0.2745586199834855,0.2744900986275198,0.28230556992354733,0.28454030387877105,0.2793455737567876,0.2816636474383176,0.2840290155188603,0.2908507041851186,0.29120697852714167,0.29842307262995826,0.3135099528971244,0.3278563156147594,0.36300361614199267,0.3706827955628913,0.39795406956438406,0.40410430979908957,0.4174104523921334,0.4262021589035029,0.4548835221581723,0.46564203351402284,0.507153501351086,0.504089597428726,0.5447753036759974,0.5413338703298726,0.5877491350240384,0.6349698386567876
28,0.33412378328912823,0.3283797868232534,0.30559679350716107,0.3034164213131799,0.29045630569641495,0.2880176039155401,0.2743831359473436,0.28173293555811646,0.28407149843985613,0.28749810753547944,0.28461022069503666,0.28864205278988253,0.2884058965902085,0.2844607634314962,0.2861338445044579,0.29044752798951506,0.29821072229499757,0.3075190887338485,0.3265768087279599,0.3349195082178036,0.3463607188891209,0.35398742332656236,0.3588677290852077,0.36759293020572287,0.3819634467815207,0.3913437334310544,0.4116022450055502,0.4151225049710064,0.43572119262409814,0.43911295967940134,0.47122468732814593,0.49992022971040695
69,0.33541812136098614,0.3187527761418049,0.2856397836700827,0.28199872518381514,0.2783956520552081,0.2765622984330331,0.27577184325948434,0.2759792895794746,0.273827913759567,0.2758502884585619,0.2774413495659813,0.2769935572863822,0.2805506566119746,0.2780708226778737,0.2810607104817741,0.28247198334907186,0.2829114916928708,0.28718186185293754,0.2901500013139272,0.29915622087271593,0.2947673682138577,0.30387053685403514,0.3003250057782819,0.30898370150794285,0.3090433714048691,0.31704543334808594,0.31605098866001446,0.3261554125132867,0.3266670815721989,0.33689204902893016,0.35470023963225344,0.36487062076402627
133,0.336712459432844,0.3091257654603564,0.2844252996280756,0.2740394045607495,0.26446842964455264,0.2629300949902684,0.2605144276604745,0.26822646578732423,0.2659440576467292,0.26467419363357125,0.2637562260489635,0.26404382119355335,0.2649954790904633,0.26553069964259607,0.2637511327283762,0.2697386684274621,0.2735638436017745,0.27591852660384253,0.2801154087560973,0.28543617347840927,0.3494358390064736,0.3606404946230843,0.3632635823408924,0.3819336118330576,0.38734270245944596,0.4120994673495859,0.41007029304437026,0.43546535809464204,0.43400047595103575,0.46232059202648423,0.49483503914452054,0.36487062076402627
