trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
19,0.47216786885380874,0.4517438617230689,0.35824348962486746,0.31905222846970377,0.2767914135850154,0.2553406719698204,0.24546715180625947,0.23136516984541616,0.22534379567841348,0.22085178114307605,0.21871105311699407,0.21834337037807386,0.21858391087751028,0.22055825985180683,0.21787475932579076,0.21993255287259456,0.22084221514029817,0.2204016649860919,0.22345014634264784,0.2288399384295709,0.23605175408989434,0.24880169095074553,0.2587622410591695,0.2689962015144525,0.2765465680753723,0.29664394241215347,0.3022631050115061,0.3143226625690506,0.3217425740831667,0.34504731328761007,0.35351081474641705,0.38573223940190215,0.4185504720986897,0.4453301981808241
39,0.4670618670711238,0.3804429880171254,0.3240626754883863,0.2944108607627094,0.26981531717263774,0.2544244405249131,0.2441855540166017,0.23896438696412767,0.2351097663379499,0.22986601412414992,0.22944739440064263,0.22542081148806942,0.2257181188435655,0.22616392100279362,0.22414838498548995,0.2261443313629364,0.22789349652007795,0.22854591487982914,0.23111598888945675,0.23521775109645482,0.24090199236276383,0.24980766313845593,0.26132073117299026,0.2708837931546825,0.2815709116595676,0.29804873306199164,0.3052779944008922,0.3161776404475796,0.32756875888427756,0.3471631886523118,0.3615661709102883,0.393936797576099,0.42524540361922325,0.4453301981808241
83,0.4619558652884388,0.3091421143111819,0.2898818613519052,0.26976949305571507,0.26283922076026,0.25350820908000576,0.24622112472688326,0.2436842212869095,0.24051830770682175,0.23927186261568592,0.23681207821314115,0.23995310908923762,0.234292470310078,0.23413714820208917,0.23360867512462036,0.2342528079336603,0.23494477789985777,0.23669016477356639,0.23878183143626566,0.24159556376333877,0.24575223063563328,0.25081363532616635,0.263879221286811,0.2727713847949124,0.2865952552437629,0.29945352371182976,0.30829288379027836,0.31803261832610863,0.33339494368538836,0.3492790640170136,0.36962152707415963,0.4021413557502959,0.4319403351397569,0.4453301981808241
143,0.45684986350575385,0.33369280196802464,0.30446704491080445,0.32194426347086985,0.3046610901618868,0.2884727699586965,0.2837331884306419,0.27718913397024847,0.27074479303858223,0.26668554185278687,0.26478105963185,0.25851804705200626,0.2573610694519844,0.25649357535448514,0.25481746291750884,0.2518970060826524,0.2379634047616642,0.23007015555810711,0.2338108849329183,0.23882365892661656,0.2472769607931894,0.25478793819266793,0.26643771140063177,0.27465897643514237,0.2916195988279582,0.30085831436166793,0.3113077731796645,0.3198875962046377,0.3392211284864992,0.3513949393817153,0.3776768832380309,0.4103459139244928,0.4386352666602905,0.4453301981808241
