trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
10,0.25497994852163947,0.24048299739340567,0.18392672679337357,0.19462104817715956,0.1725979209648854,0.15817950273855236,0.14444364228293077,0.13631182874745737,0.15101253007304385,0.14188112400906286,0.14245671395482837,0.14834970941924186,0.15402214830137687,0.1549110358991729,0.1622783079702708,0.19873206093941526,0.2230383113573041,0.2493293990057138,0.15710552562087815,0.16182060054561329,0.16319001509706518,0.16946224551190983,0.17358718131825573,0.20203862505600523,0.21544031940634195
30,0.2017029980950324,0.19416507839739128,0.16588689990678682,0.16235174680524192,0.17955734228630954,0.15674750312430466,0.14724314664546617,0.1416717887393715,0.14181000739413588,0.14377951093672936,0.14660850025910777,0.15378697341733735,0.16066460385645537,0.17119430955071005,0.18371253186532657,0.1755243037591125,0.19068597289948702,0.20334043105097827,0.15928094534039747,0.1685734853821181,0.1677985599398116,0.17568578655844314,0.18491076611684246,0.20494076212629325,0.21923902951122232
50,0.14842604766842535,0.1478471594013769,0.14784707302020006,0.14676637977628532,0.14569708812315207,0.1434819352493302,0.1451655938350371,0.14300543321010414,0.14337852273301063,0.14367613428844322,0.14396934291019775,0.14556081534422172,0.14790106749307294,0.14756224945812002,0.15094711016844983,0.15231654657880975,0.15833363444166998,0.1573514630962427,0.16145636505991676,0.1753263702186229,0.172407104782558,0.18190932760497647,0.19623435091542918,0.20784289919658128,0.22303773961610265
110,0.1944545225309155,0.15975716598877707,0.15554503658510704,0.15482068663451604,0.1517782604969956,0.1501160487550488,0.14936636337045167,0.149458169537663,0.14777183903280458,0.14837251583915445,0.148481958768029,0.14721774538909155,0.1489022378470077,0.15001425549831265,0.15010283550019662,0.15208178566401603,0.15228234650012992,0.15493010590135886,0.1550677157091085,0.1585814702543188,0.1632387044653765,0.162263596519669,0.1991364879857172,0.21164160930146161,0.22303773961610265
