trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
18,0.34378572349206216,0.31397431282307464,0.290541535198889,0.23618113272929406,0.21750548105641462,0.21154556392159463,0.21339076843935667,0.21817108541324703,0.22333513307444325,0.23246101032171898,0.22707085833951793,0.2598827943933564,0.2753157959441326,0.29971618167106084,0.315545494238629,0.2513584060296004,0.25479641472398845
38,0.31929560335767704,0.2904163084224485,0.2460300571058454,0.23208865885494656,0.2199649157941156,0.21326641397229185,0.21661034305585206,0.21273838199637998,0.2176728792262665,0.22304663575603592,0.22577060900536977,0.2321986911058593,0.2539963988030096,0.26907520089160925,0.2812349146671661,0.25017296124426897,0.25536409448720937
62,0.28280200092770913,0.26312399468732095,0.24755642443345008,0.23647185813754218,0.22865934786666828,0.22492196817045237,0.2243492305675988,0.22410879296705719,0.224857285119405,0.22703527122906114,0.22877956589096438,0.2297014214381048,0.2326770016618867,0.23843422011215762,0.24692433509570325,0.24898751645893755,0.25593177425043034
122,0.32257562822992986,0.3055558067824068,0.29314133273397186,0.282098756933376,0.27143924517414786,0.2659072070896001,0.26210645038102354,0.2600711823232193,0.2577256780186167,0.2554532520484821,0.25444439419490833,0.2568043517999665,0.25251464597745793,0.2522468820330747,0.25254385081493186,0.2542287349607675,0.25593177425043034
