trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
6,0.5241813453969602,0.3677730225371151,0.27405465964595044,0.22227549782819625,0.16581253902013604,0.16989448455382977,0.15000912664204494,0.14334424520178762,0.14122555506789258,0.14084456202811743,0.1383738822614408,0.1423400150137181,0.15498757067375457,0.1521524425704892,0.18246761008589985,0.22734958279477868,0.259592081238995,0.3027347849326941,0.3462216601815374,0.3901282596968265,0.4069323275151139,0.4494140936914905,0.4924681551917453,0.536251441229431,0.5807420923213628,0.6260775116418656
25,0.256492960303566,0.21074727650083377,0.16762796036453217,0.16667564161707132,0.16152644799142546,0.16426869910312217,0.15828263159829872,0.15778441802566143,0.1568963636606419,0.15683230709911244,0.15494520972357753,0.15630838617315207,0.16054384845032665,0.1578389109196358,0.17463902684987165,0.1987083200530587,0.21880171022597822,0.24405861306117588,0.2691521389613117,0.2946297376257079,0.417552769059208,0.4601776090665542,0.5034139767011667,0.5473741040024139,0.5920759471514885,0.6260775116418656
65,0.20115852698723088,0.18844142855207174,0.1755014541317713,0.17003426198524138,0.16731747372490413,0.16538921732275716,0.16235897359400514,0.16450589314927136,0.16017723618648227,0.16432813599011234,0.16170265524874172,0.16219589538896956,0.16317982979456935,0.16352537926878244,0.16681044361384342,0.1700670573113387,0.17801133921296142,0.18538244118965766,0.19208261774108598,0.1991312155545893,0.42817321060330216,0.4709411244416179,0.5143597982105882,0.5584967667753968,0.6034098019816142,0.6260775116418656
125,0.284465774762173,0.1927502696176875,0.18651155097487065,0.17889949994724477,0.17542877409848479,0.17461913587110034,0.1749514275687069,0.17478718915004243,0.17148087372036536,0.17088947467145096,0.17169117573591314,0.17168068423393137,0.1711329765104689,0.17406134410863805,0.17316809020688395,0.17680799804338732,0.17987410595749437,0.26580205068559754,0.2911054387189562,0.3030317715348516,0.43879365214739635,0.4817046398166816,0.5253056197200096,0.5696194295483799,0.6147436568117399,0.6260775116418656
