trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
12,0.6049960677286829,0.5197969022195867,0.4514788696973916,0.36482470792723104,0.2767227412101329,0.236988794705329,0.21790221766536777,0.20338996179583196,0.19766278718419167,0.19742266628758193,0.21081606079978865,0.22088458416219608,0.2359443966192134,0.24893044389877506,0.25631011271337745,0.2592604388107407,0.2669510303802204,0.2883343413403867,0.31043649084670205,0.3320515418101124,0.3484140335301761
31,0.4697530242808849,0.4260864924104504,0.3813361345967863,0.3214460640299498,0.2699578153752306,0.25255980783832155,0.2389935779454113,0.226897489050367,0.2210202729348233,0.2201949660145288,0.21981452934112727,0.2212179586555452,0.2228062034078691,0.23384445909671878,0.25024868248069443,0.2596249401660509,0.27485658152604076,0.29282692794516874,0.3163063451472132,0.33729994069774555,0.35211873114098624
91,0.48643431692711886,0.4340852567646536,0.40731502095894495,0.3674815156368503,0.3387488931512836,0.3145804197903223,0.3003598587401089,0.2905257453724323,0.28180589952848956,0.2743176490433136,0.2684040249753351,0.2595540034890901,0.25676966423603653,0.2538520100170428,0.25075434892433074,0.2511399280885797,0.2793491681308228,0.29869678224567986,0.3215547440348463,0.3410046383085557,0.35211873114098624
149,0.5031156095733528,0.4427820632310226,0.379479715599361,0.35940505345764157,0.33759767268392743,0.3164385325293541,0.3007007209092384,0.29284072604140865,0.28730270907613253,0.27929298725294294,0.2755532087380205,0.27042671251182426,0.26401642870083136,0.2623715429460605,0.25889593745543044,0.2590454792344001,0.28384175473560475,0.304566636546191,0.32680314292247936,0.3447093359193659,0.35211873114098624
