trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3,0.3929216315400047,0.2651995309641038,0.274405400402044,0.2834079304746793,0.3213688471759544,0.40527711074105954,0.48955603655795843,0.5161980968618338,0.6075136510014443,0.5881221629884759,0.7345026722508367,0.8098947121145215,0.44032339962914535,0.4528718462832638,0.44046536339021314,0.4294715394154799,0.45619722015749264,0.44200211106613996,0.48787503029787355,0.488285566505461,0.5162932334770572,0.5009714656041426
22,0.47465634574207066,0.43645140968447244,0.41539733036250603,0.4117873893735482,0.4158421040686654,0.4209743463687984,0.42973509737521576,0.44772366748985537,0.44195623253076965,0.45273404567885045,0.4667819231326881,0.47414803762083574,0.4727167017923043,0.4915764967201922,0.475036960431503,0.4586066360056147,0.49763229359999184,0.4785713799186011,0.5455424699958847,0.5472238569838707,0.5845778065733501,0.5571145913923671
85,0.41664786818430244,0.39942225650032304,0.382773792196033,0.38864391923105435,0.38185246788567606,0.3671188854481007,0.378192770399636,0.37475701817349044,0.37456048542841375,0.376169306048282,0.3673439908613725,0.37553679530282746,0.375462545409407,0.3713221693076334,0.37120134623521023,0.3733270732724943,0.3688635733612177,0.3725401509018512,0.37040898554864177,0.37972408728447143,0.3886852140276936,0.38639191892271396
145,0.3409236995742031,0.3886489598262621,0.3998124871465445,0.37859466785900836,0.3762560899598312,0.3904226360563243,0.36308100991257497,0.3885781101464733,0.37599857484004495,0.37359469454547456,0.588619351487947,0.4079300974659864,0.4141671958463354,0.40589376634892327,0.40033644282534503,0.4147621467149935,0.40543284221367887,0.4302075905998624,0.4293472760270514,0.4480086603807643,0.44482833981591813,0.38639191892271396
