trading_days_to_expiration,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
15,0.5472546915604964,0.5053783863348863,0.45319388979991093,0.3880326445634298,0.34048147916826194,0.272912432797515,0.26248995426595806,0.26059326755557055,0.22280077982736515,0.24140588360223372,0.22752601398036312,0.2195217046042912,0.2057227325697089,0.20764519948531646,0.2068087545601919,0.20126674094321478,0.20237669713096176,0.1990365034504427,0.20303392325719544,0.20386955966338297,0.20715550186600715,0.20398023739711568,0.21395611281623522,0.21580391963498555,0.22056823003694512,0.211332653055984,0.2333305473209868,0.22973952827871014,0.2576413235295097,0.2690022986736076,0.29033964333443185,0.3056969099055965,0.33774678767906907,0.35508859298340606,0.2416287707052477,0.24068507439016712
31,0.536785615254094,0.49233226220114246,0.43690357849079065,0.3761448532146378,0.3235892175755752,0.264463711942333,0.25114360719617557,0.2528114810023809,0.22843376504489507,0.2430809907973139,0.21988596979563488,0.2279009252964401,0.22689351491558857,0.2297371509348713,0.2222898099307799,0.21489992392791782,0.2186391386237052,0.21593339919186885,0.2150568246417576,0.21478137407048317,0.21530879391963376,0.21734045614884895,0.21636676724570267,0.22196102333299553,0.22298268365446794,0.22462544088269581,0.22719807041155515,0.23259860298137275,0.23530935780710388,0.2403908030052762,0.254572324992921,0.2694474740071715,0.2874572608695082,0.2985908060820773,0.2455209813168348,0.2411283604919922
69,0.5263165389476914,0.4792861380673986,0.42061326718167036,0.36425706186584583,0.3066969559828885,0.256014991087151,0.2397972601263931,0.2450296944491912,0.234066750262425,0.23745510646464038,0.23007874926285676,0.2305397790035923,0.23138228499955701,0.231824676059243,0.22696436097960407,0.22531181130995265,0.22585624608935279,0.22349807244035486,0.2221402631531249,0.2239766001267885,0.22359158508447877,0.2214353972598427,0.22378273077658617,0.22357979328181302,0.22387519210197143,0.22463622104681924,0.22550912397336526,0.22557229979807514,0.22880954719398083,0.22826047523176402,0.2298393722324212,0.23319803810874654,0.23716773405994734,0.2420930191807485,0.2494131919284219,0.24157164659381733
133,0.5158474626412888,0.4662400139336548,0.40432295587255007,0.3523692705170539,0.28980469439020173,0.2592524726765545,0.25019526384098184,0.23391523713827816,0.23773631693232936,0.23249056022250175,0.23907674973751147,0.24053878745765558,0.23684696152793028,0.23739723312677308,0.24655525453207106,0.2345247826341697,0.23395268133344527,0.2342031296633653,0.23041903874335215,0.23128575796148654,0.23008054986509463,0.23136788884249468,0.2309919173822873,0.23089700182703893,0.23008517811467122,0.22981120191663065,0.23170835390818437,0.2306059861587047,0.2322799932001949,0.23100037018073472,0.2316966554941608,0.23198075140248622,0.2337718220825563,0.2377365600936606,0.240241788288342,0.24201493269564245
