trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
18,0.4355436763619853,0.3745392725052536,0.3122924232666329,0.255140428881084,0.21693045017170554,0.20419999896891783,0.20162872471079898,0.200712969463435,0.20265901614248547,0.2048222629094047,0.2168534625879474,0.23075635822164647,0.24443303379973008,0.26025591623988237,0.28637056221280555,0.3077238253818562,0.33041802737570575,0.35620364580671565,0.3813207563920156,0.405608090125151,0.4288744883413136
33,0.4202925753978024,0.35897756019559846,0.35659421351109527,0.2876611408650444,0.26163211675001435,0.23444998403689513,0.22494275556519738,0.2178978640920555,0.21589338987557627,0.21200592822922662,0.20879390464845662,0.21019434337331158,0.24407928339478943,0.2514678297974348,0.2626706363215653,0.2724810130853267,0.28476688108378156,0.3624829234530407,0.38739258982529945,0.41142468967919166,0.4288744883413136
78,0.4050414744336195,0.34341584788594326,0.4008960037555576,0.36120187692524097,0.3313838614480904,0.30591587850719465,0.2838747988891268,0.2748291967356723,0.26808309262048796,0.2610149643249508,0.2554147698418363,0.2500789620726951,0.24372553298984878,0.24267974335498727,0.23897071043032497,0.23723820078879712,0.23911573479185733,0.36876220109936564,0.39346442325858333,0.4172412892332323,0.4288744883413136
136,0.3897903734694365,0.32785413557628806,0.3369950691237387,0.31568254883604074,0.3083363007927207,0.28578540108947015,0.2738201258428872,0.26988297810934486,0.26441279935497874,0.2595373638257589,0.2555559985840249,0.2515342154897055,0.24663989271648692,0.24470540664170767,0.24446017860581695,0.28382811408225145,0.2976596902992865,0.3750414787456906,0.39953625669186715,0.4230578887872729,0.4288744883413136
