trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
13,0.4262721079403478,0.3448029138838285,0.30235014420076683,0.25419686957574344,0.21492686904351596,0.19880356649488878,0.1968007041911456,0.1978151592874159,0.19531245930005034,0.21386654654403275,0.22626333943225305,0.22304957778086612,0.22740355179307548,0.2240968046575573,0.2263874632799647,0.23059742278527048
38,0.30436258046213155,0.2846159106367583,0.25039151043306,0.22973498085959357,0.2145163796625717,0.20714682594139827,0.2073088594672014,0.19855922170165113,0.19676500805375716,0.2243870036357683,0.22754725942451165,0.22453054758836663,0.2270820644898711,0.22277970983930417,0.22783051738254692,0.23125934843534113
58,0.3178426916026972,0.3908406867716979,0.35799725965889645,0.3200435870561594,0.2897445290742896,0.26755492807903763,0.25413320574077247,0.2479459720290915,0.24047984917958298,0.23490746072750382,0.22883117941677025,0.22601151739586717,0.22676057718666667,0.22146261502105105,0.22927357148512917,0.2319212740854118
116,0.33132280274326287,0.3264492884621501,0.3053659089926899,0.2871691608344993,0.2608195377271692,0.25731270372162973,0.2515998351804143,0.24431828887959112,0.24022609576564802,0.23602660289489025,0.22156860797336558,0.2277250390962799,0.22541389947581042,0.22494440917738245,0.22993549713519984,0.2319212740854118
