trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
22,0.2502919495837551,0.2687141563591977,0.24259445591303938,0.1989621743741241,0.18840666658744798,0.18761532011479223,0.17623005642805456,0.17184181077580332,0.16847160365306624,0.16633267849103894,0.17043415620714258,0.1672113240758902,0.1709504732302888,0.17929702233377634,0.18577234111603005,0.201155241963754,0.2100205005029072,0.2211919717080858,0.23957459714953863,0.25822437720740293,0.22324036071757963,0.22810265547876016,0.22904383971045963
37,0.261138959280784,0.26414174232036486,0.24639385892631055,0.21529986794606193,0.24258833308708583,0.2148893355287492,0.19864223679114937,0.19150547575272855,0.18661226580289145,0.18635083906677788,0.18741934418775158,0.19342532026865952,0.2102730839698168,0.190471413457797,0.19528921933809693,0.20314812102238386,0.20870637592022628,0.2165096594716398,0.22792147795681447,0.2384993556473078,0.22508172495108017,0.23154397824702744,0.23287417333527724
57,0.2719859689778129,0.259569328281532,0.2501932619395817,0.23163756151799977,0.22691682768788407,0.21871620705538425,0.2159593577287511,0.2116984477602525,0.20817377436519766,0.20315395773338735,0.20417489488127663,0.20335866133806835,0.20271647247253388,0.20164580458181763,0.2048060975601638,0.2051410000810137,0.20739225133754538,0.21182734723519384,0.2162683587640903,0.21877433408721267,0.2269230891845807,0.2349853010152947,0.23670450696009487
117,0.24749431545230513,0.23972513388972427,0.2358637218643401,0.23969590689244225,0.22671356387977065,0.23122950369491843,0.22836608072664794,0.22264903499317729,0.22068442653263498,0.21810233333033807,0.21837025612665667,0.2175362912329592,0.21759543787653005,0.21618050107985967,0.21691822327445834,0.21702718528365486,0.21732066547567916,0.21808805913059215,0.22154637907902083,0.2213989964840791,0.2246613327104929,0.225213506085642,0.23670450696009487
