trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
20,0.2247929090161951,0.2172040567021971,0.2004868828436222,0.19486910662847579,0.19393646597390854,0.24307977528710062,0.223240146146735,0.21318786398928727,0.20130933634518394,0.17997129544518423,0.1674768727457038,0.1665104985534215,0.16568183752941001,0.16320575098511458,0.16204406759510165,0.16842065471495105,0.16919872590225013,0.1687913725325398,0.1871532766808706,0.18332075186272256,0.18404654049291444,0.18594289029993427,0.18820249446606413,0.18917951601954341,0.19037352390625706,0.19364193268769936,0.2009660974576526,0.21093847537131843,0.2212262098540479
37,0.2247929090161951,0.21340963054519813,0.1959227220713337,0.19662437929319107,0.19171487298190965,0.21468726017924528,0.20460784218780362,0.19662748492672458,0.17557207524982826,0.17852394697902982,0.17669650807025641,0.17419516397295537,0.17392104895876137,0.17154436887359317,0.17474670009878918,0.1741904877402458,0.1760009965617682,0.17549135210339323,0.1847985839384482,0.18375918219607093,0.18397100447466203,0.18696660122169664,0.1883085856273667,0.18956193563498047,0.19058810823417682,0.19506155275050072,0.20320855977982785,0.21368220200597612,0.22362635046075496
60,0.2247929090161951,0.20961520438819914,0.19135856129904524,0.19837965195790636,0.18949327998991072,0.18629474507138993,0.18597553822887222,0.18006710586416189,0.18238368666433316,0.1776918206253956,0.18212584091862025,0.17775243677286126,0.18038649411541055,0.18042613226030235,0.18033407172956667,0.17985665103191656,0.18148213809411953,0.18219133167424664,0.18244389119602583,0.1841976125294193,0.18389546845640958,0.187990312143459,0.18841467678866924,0.18994435525041756,0.1908026925620966,0.1964811728133021,0.2054510221020031,0.21642592864063379,0.22602649106746203
125,0.22099848285919613,0.20505104361591067,0.19311383396376053,0.19615805896590743,0.21681528574026832,0.20690937973186405,0.1982699302891901,0.19836104953829212,0.19569370268812492,0.19502053097770225,0.1933995824856701,0.19356070096523884,0.19172095708524536,0.19269590616437357,0.19087542098817428,0.19161360911710915,0.18836071686659686,0.18950796942329295,0.1828823215293742,0.18412207651116685,0.18491917937817193,0.18809640330476154,0.18879709640410633,0.19015893957833732,0.19222231262489797,0.19872363513547736,0.20819474873666077,0.21882606924734085,0.22602649106746203
