trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
3,0.6840531903790431,0.5057319165033289,0.47869350196787264,0.3277808819793034,0.20439153196335705,0.16975269565928952,0.16545064651029529,0.18584131361896497,0.22488592773260566,0.26475355341564255,0.3221745372208803,0.35670907117398776,0.38899152561053185,0.4470938834610414,0.5060147156978894,0.24645313083161458,0.24610602038071433,0.24784842596936932,0.26549526638723364,0.27961699011664354,0.2974078079003941,0.3184799259703309
28,0.6394728719101146,0.28648443592433576,0.2660167823810445,0.24211320465492775,0.22650140516951436,0.21487898229418867,0.21295178535423928,0.20891553145241704,0.20801128143138506,0.21115711379498114,0.20835773982184966,0.2114239165202143,0.3077885131342209,0.339278435376469,0.37133590520553134,0.2451671917359406,0.2478289045253379,0.25348915124511756,0.26867796132041755,0.2834951570481645,0.3024250498607484,0.3239987430449451
47,0.594892553441186,0.28771521909203135,0.2703248718565513,0.25571946840693777,0.24222045157233812,0.23320617490383833,0.22820832580215955,0.2257541596233657,0.22400782332279257,0.2223903322861397,0.2231525803130379,0.22426693008289192,0.22658550065790994,0.2314629872918966,0.23665709471317328,0.24388125264026658,0.2495517886699615,0.2591298765208658,0.27186065625360145,0.28737332397968557,0.3074422918211027,0.3295175601195592
107,0.5503122349722575,0.383204360529952,0.3362880313930184,0.3205725963104556,0.30575433145544123,0.2871224293268463,0.2806663500823106,0.2755168838659413,0.2726305868614066,0.26665168043108156,0.26179961160176957,0.25946659236236325,0.2531725589546829,0.2515821910029887,0.24773906992728859,0.24438313623609073,0.24220770069362108,0.2623125714540497,0.2757388231851225,0.29239056594003987,0.3129611088957168,0.3295175601195592
