trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
12,0.29106959876277033,0.2863537329867833,0.4341967703782383,0.36516176323438243,0.2997809248780295,0.28433752248696104,0.27211939783124695,0.2536136099769625,0.2521441637677291,0.2496403872025092,0.24275013589419253,0.24697573896454406,0.2626216436133204,0.27946414866060426,0.28278308126308604,0.3081107458156777,0.23325520723002788,0.23239044223005081,0.23683516488599354,0.23890593514682476,0.24344980900203086,0.24944668522184937,0.24988244505923754,0.2573838907716911,0.2646806507801469,0.291897616670827,0.30641795833733915
32,0.29106959876277033,0.28478177772812097,0.2592820357088402,0.24392296851146844,0.23530675766109907,0.2326333734134715,0.22803097800660238,0.22878679683026198,0.22867982852440125,0.22548537904770322,0.2304312380862335,0.22975969152833906,0.2323127629496642,0.23138868187503067,0.23594096592433872,0.2351366680333717,0.24036788550674526,0.23927684966616364,0.2450517751157117,0.24773975650116706,0.2526505676814667,0.2615676910565966,0.2608543323806261,0.2704299513412634,0.2813536546505431,0.2954122706775883,0.3100865208905894
92,0.289497643504108,0.22942780145271774,0.232031804875672,0.2218637545278054,0.22330799702864124,0.2218732124339547,0.21883967781604824,0.2178402450687072,0.21844314465238326,0.21787821384303188,0.2186367765596698,0.21947531883766835,0.21733300304119155,0.21095045007346375,0.21962993300514086,0.21902985067659309,0.21861762735782517,0.22040194442655722,0.22123829243814014,0.22504829164315918,0.22520467355235493,0.22793867041646043,0.23129176963254658,0.23133464303935458,0.2848683086573044,0.29908083323083856,0.3100865208905894
156,0.2879256882454456,0.331812285915478,0.2985967840550272,0.20927773898008364,0.2159876995704894,0.21840290274494065,0.2157225948655217,0.2155679585967832,0.21340956268605116,0.21578770307045295,0.21664406056047425,0.21798746863818913,0.21851801398055531,0.2468667656682749,0.26387033941040927,0.22614252895331047,0.225504034793938,0.22861855465627537,0.23007211379248244,0.23424905032259502,0.23732567938710217,0.238910557737849,0.24433783020211886,0.24800764690975075,0.2883829626640657,0.3027493957840889,0.3100865208905894
