trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
13,0.5846079455125426,0.5064368685106914,0.4530265503767437,0.41616958912525787,0.39975190791792803,0.401549944560374,0.312179801763705,0.3100658365122768,0.29417120529401247,0.28867248101348564,0.2915004235834223,0.2713438144371832,0.2691124498937582,0.269688640106226,0.27089065859489775,0.2751916451503,0.2777560717691577,0.29585124121027684,0.30027070455875093,0.3261085414347142,0.32008209590844056,0.3363155453184995,0.3477058031971681,0.37490803942498546,0.39866126619080655,0.41190323115268596,0.43327523950267866
37,0.5650651762620797,0.4585891579210191,0.424945691797466,0.39955242700866733,0.3835295156281321,0.3742320870838509,0.3662901510340435,0.33729571066985903,0.32133037775371737,0.30228910990024227,0.29759050957915995,0.28339472830116225,0.2766683588067785,0.2711465777097849,0.2782320909300341,0.274219095227178,0.2826471683571353,0.29203830398241104,0.2936020366885302,0.30763964493809026,0.3032979550349493,0.31188667324864205,0.31713242661515684,0.33129872214360606,0.34391213412648947,0.3531793052175091,0.3648906349640676
73,0.5455224070116169,0.4107414473313469,0.39686483321818833,0.38293526489207674,0.3673071233383362,0.3469142296073279,0.3335843491006364,0.328826284567937,0.3198549196779617,0.3104195603340357,0.3094718443682604,0.30833901667845737,0.29854536138217136,0.29430356276083836,0.2960915641182938,0.28965675295676513,0.2875382649451129,0.2882253667545452,0.28693336881830944,0.28917074844146634,0.28651381416145805,0.2874578011787846,0.2865590500331456,0.28768940486222666,0.2891630020621723,0.2944553792823323,0.2965060304254566
136,0.5259796377611542,0.43188399885404527,0.4065172111717231,0.3913435864050024,0.3696776796438513,0.34002131070609154,0.3433723810716866,0.3235586106916409,0.32679043340088476,0.3150009425513865,0.3084790134369207,0.30450398632473213,0.2937496974124087,0.2900616069478375,0.286104636716945,0.2833668135350025,0.2916947530776949,0.29424803565664803,0.3065209551265118,0.30462642217495345,0.3114146797399788,0.3175818021879764,0.3307335447290655,0.3431753355265166,0.35053311660742914,0.3638653093925055,0.2965060304254566
