trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
11,0.2698518724873638,0.2588283218518286,0.24130507542647847,0.22293681697845164,0.2199926165065767,0.21610542687162437,0.3197265494637336,0.23206391151000338,0.24471573889325884,0.20547140985849185,0.1885880317977176,0.18648569231739248,0.1803661097836884,0.18251293884954203,0.18990960761016978,0.20107388044716065,0.21030006565541118,0.21954414739373276,0.23925314012438878,0.19898852904303352,0.20055734789886934,0.20476969965335978,0.20408891002355525,0.20861785410526465,0.21043233804025063,0.21356639494770258,0.2147699294130496,0.2234974814937856,0.2364713253620729,0.24702804082128138,0.2573216052956845,0.27255050150691523,0.2879731034309709,0.223242922135284
31,0.2698518724873638,0.25515380497331686,0.236688832244199,0.21835281188986919,0.22053921804547919,0.21462749648033944,0.20849876426389868,0.20523836665579376,0.2025716274008219,0.1993139730875288,0.1950580966631286,0.191121941067711,0.19371939637301966,0.18904843779515143,0.1887678227219631,0.19096077214293516,0.19220459070368792,0.19382084846376446,0.19451694933222224,0.19766168448027793,0.19992297973245923,0.2061928359851018,0.20691188558858964,0.21204987743388087,0.21476221536013554,0.22076794760186172,0.22074715787280977,0.23336909596635363,0.2526965135064413,0.2676435620995953,0.28220707527344957,0.3039538389675212,0.3253648285279535,0.22550177449525627
95,0.2661773556088521,0.25053756179103737,0.23210482715561656,0.21889941342877167,0.21906128765419425,0.23063213776961647,0.21551131577746702,0.21712088927190232,0.2093059513146361,0.2064065757585698,0.20770408893450093,0.20629602429768448,0.20418133728092855,0.20352522103362025,0.20326409165672543,0.20174623441972112,0.20235816791237543,0.20129807816181533,0.20164221816854466,0.20182608423168955,0.20192342698987573,0.19844295889348645,0.20175380744803217,0.20177258340048085,0.1991632896393843,0.20281547249352927,0.20375425254864954,0.20402094907333615,0.2057969982646536,0.20755066534015437,0.20974382658570334,0.2131896532370056,0.21872521741533943,0.22776062685522855
160,0.2625028387303403,0.24592131860875793,0.2275208220670341,0.21944601496767419,0.2175833572629093,0.275179343616675,0.2237876136437352,0.23121785831874903,0.2180540893770741,0.21753451240171542,0.21542653263157946,0.21569663958008564,0.21027648705930302,0.20504698616136405,0.20800056556540863,0.20785178004186108,0.20710814669805067,0.20539949143584604,0.20031537360578908,0.20119171606527944,0.20334656332161774,0.20126593445852084,0.2051858307766484,0.20610246072036575,0.20636484229354343,0.20879270095328945,0.21362586702121758,0.22024613721770453,0.2264125195429675,0.23243613531791943,0.2411471640463093,0.25058137833398825,0.2209840697753117,0.22776062685522855
