trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
15,0.24722484956797525,0.24259195054560345,0.23254736508757243,0.2239961157333627,0.2672381328054822,0.22748935361491596,0.20223223820485353,0.19625186687693544,0.18340143699146277,0.18279901643104582,0.1822373066089005,0.18607427197910673,0.19217177479440745,0.19796293013448604,0.20939175747143235,0.2262480751609251,0.2372856008778951,0.19752822241171633,0.19774140798207993,0.1993619698892063,0.20146218000373722,0.20632538207052026,0.20358976317497365,0.2084370282013675,0.2082423041793882,0.2107496278440494,0.21495907894096294,0.22225682163237145,0.2320480731721714,0.2400084848025222,0.2557048590274935,0.2687678230208744,0.2815315249032399
35,0.24722484956797525,0.2410476508714795,0.22971393649293673,0.22209017548017138,0.213606458540335,0.2081454203632783,0.2046980189595853,0.20302708868705702,0.2051607199760109,0.19967988179122576,0.19723602586229727,0.19545054591644326,0.1932826891438316,0.19486634269214542,0.1917977539852015,0.19390930168816178,0.19459428037689155,0.1959247633461848,0.19594734751360526,0.19847594443086714,0.2016032613111352,0.20874959031332793,0.20459073316531626,0.21188205255066936,0.21076614181716521,0.21459220512210578,0.2199411915115076,0.23097824530639574,0.24476021777614074,0.255301761561679,0.2776299436217728,0.29446036997613567,0.310263267422765
99,0.2456805498938513,0.2382142222768438,0.2278079962397454,0.2371394945886083,0.22922169403716655,0.2221916516056694,0.21491118172520512,0.20780699634019462,0.20564478403660488,0.20473996815347847,0.2040011377659757,0.20321677177969233,0.20264940565584935,0.2020602631002677,0.20161854366025989,0.20262315581607107,0.2007351405427794,0.20132952891902922,0.20113402080588463,0.20118001738894123,0.20147696558490494,0.20158782319428847,0.20154697950276382,0.20319462890383413,0.20306447328793667,0.20499485379987367,0.2048139742843229,0.20662378396423278,0.2094219312842086,0.211854689838935,0.21738272911035172,0.22406803986418974,0.23270849299457774
164,0.24413625021972737,0.2353807936822081,0.22590205598655405,0.25218881369704527,0.22644058367860895,0.2220596950443425,0.22007557731770358,0.2150810496617867,0.21612589042359803,0.2097199776132018,0.20815321865601058,0.20850401029050347,0.20619734111891244,0.2053150274064572,0.2139333094105925,0.2199543783469831,0.19913168147724788,0.19953546845055456,0.20024799534754548,0.2013210986963392,0.2039011738277126,0.20258879318463108,0.20499200385206567,0.20571846654161116,0.20690705056599304,0.20997696637041832,0.2135353979583472,0.2193359285682021,0.2247152080433654,0.23377977443321427,0.24307527606561305,0.2527997823837148,0.23270849299457774
