trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
8,0.2897288864323598,0.23993555035127967,0.19657810565578113,0.15248104966947437,0.12729600681529038,0.1320803358860107,0.14156693226015696,0.16600677122186888,0.18854739575722987,0.22503532510388394,0.17267825646212173,0.18537549255077346,0.1996435165058721,0.20754390646991314,0.18704145321394466
33,0.2033922179500586,0.18215936933409294,0.1652414931158408,0.15244623887291683,0.14351584730753694,0.1389539456557717,0.13654775785318596,0.1378663515379862,0.14238208117277165,0.1588257729376091,0.17513074617985583,0.19282903955281,0.21291068734007948,0.2240133699716753,0.1890989980807314
93,0.21557332875046561,0.2531005359902586,0.2372319179547784,0.22273256173151051,0.2097272522968327,0.1988384823085908,0.18927653137830552,0.18099390709145055,0.17338956386207172,0.1677732770266535,0.1704683985467004,0.1731091748374573,0.1746049794663888,0.18292636348037114,0.19115654294751816
152,0.22775443955087266,0.23787227010682702,0.22589682228789096,0.21662747993853784,0.20689972606595386,0.1971284851302605,0.19006692395125413,0.18203912315459264,0.17671920776154504,0.1702257667443876,0.17792194554873694,0.1863763456716647,0.191074442968151,0.1849839083471579,0.19115654294751816
