trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
5,0.2410385490818825,0.22158260333763827,0.2026471037830851,0.2069301422955633,0.19946901315288196,0.18912139252681526,0.19309257021852072,0.27498366564752885,0.20972899292528296,0.19643992938889138,0.1694671913592903,0.16074507712770442,0.1741552883578619,0.1876501623261178,0.20961084463585933,0.22269998135407565,0.27312798919039594,0.30116855861092473,0.18360003049691925,0.18834851046814027,0.18967436319870754,0.19685954616878523,0.19810518280853887,0.20375107196405237,0.18963715710226803,0.20962729031436564,0.21029268116670172,0.21948081374042605,0.2385312393323858,0.25299612023736556,0.2598905187118407,0.29059430395368363,0.300799894126219
25,0.2410385490818825,0.21509728808955686,0.1984970423475945,0.20974117561155292,0.19604495899999164,0.18021436379571046,0.18395993478191155,0.1884917405960071,0.18175177130694892,0.17324745596453595,0.17549117310788429,0.17164822239681307,0.17125529464437497,0.1710113703909493,0.17616685091306286,0.17672685510216496,0.17770270249355125,0.18178310034066059,0.1832335910135932,0.19010594096229902,0.191803732991137,0.20260329695946194,0.20407321824776048,0.2122606242277572,0.1906297917491517,0.22047882926576298,0.22072165266883667,0.23431578613169454,0.26145601484170283,0.2817178187741706,0.290094180714454,0.3325490319097073,0.34292427142833454
89,0.23455323383380108,0.21094722665406626,0.2013080756635841,0.2063171214586626,0.20693544998902488,0.21135784109173902,0.1978264248134212,0.19026503428414573,0.18673784563580387,0.18637223234018874,0.1888861089619059,0.18592401049014223,0.1855753252047809,0.1846520162070901,0.186052013718511,0.183285210810419,0.18520199337113882,0.1843329094635713,0.18483364947982278,0.18541562361384858,0.18537204458743184,0.18616911193009567,0.18673196743664272,0.18765188780850067,0.18792421241157098,0.18943473816243178,0.18981086895788904,0.19268168831375174,0.1955527231637554,0.19948319470661416,0.2066848480416363,0.21655113952198782,0.2247667773861581
154,0.22806791858571968,0.20679716521857566,0.2041191089795737,0.20289306730577228,0.19802842125792008,0.20222520565512986,0.21974634869313395,0.20757012781046316,0.1969173068701385,0.21352041545277933,0.20590626127487544,0.19620155171607248,0.1956921514787112,0.19351415173901476,0.19317870205490026,0.19210464672060043,0.19065220941314645,0.18396646998024527,0.18659107997398153,0.18754499340627806,0.19111579537810855,0.19213714736931728,0.19524151970034756,0.18864452245538435,0.19877575136296832,0.19986370966456674,0.20464584134915753,0.21560646382306878,0.22427442170056047,0.22968685670922742,0.24863957599765998,0.2586755168241034,0.2247667773861581
