trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
15,0.2652114093120403,0.24954855719892768,0.22984713604431403,0.2296600654373877,0.22000477535797855,0.22259865294793413,0.2177436094135114,0.2369282709485641,0.20923291791641294,0.2104326980765511,0.20554183230020986,0.20527320338582836,0.20964505102085465,0.21196211101719173,0.22059175134446823,0.23631104301034606,0.24692716282676722,0.27482506485480984,0.30311004336764724,0.3271809682918524,0.22326490346652644,0.22415670847313404,0.2301574511593906,0.2299805905023767,0.2410758080298701,0.25266832701403474
35,0.2652114093120403,0.24432760649455681,0.23067046553213424,0.23037086671727294,0.21836927111112675,0.22027457268950446,0.21250508835352278,0.21320519893450116,0.21018188856088332,0.2108215495219436,0.20953548264713087,0.20960011544928894,0.2108576538479497,0.2112638593538478,0.212898690474522,0.21504491470101073,0.21625485045526197,0.21540485625864358,0.2199663262081324,0.2185144110060612,0.224645531485987,0.2244789307952544,0.23306304066358483,0.23187948959809745,0.24705979505081038,0.2623742294306205
95,0.25999045860766945,0.22820047706867358,0.22823846287761723,0.22327578385168212,0.22724681346479345,0.22822065153348867,0.2239518153343124,0.22199538479298384,0.2213745231342361,0.2193383926303287,0.21894982555858566,0.2168795318172219,0.2182734466872056,0.21859496495384137,0.21905599674810042,0.21758632939967196,0.21911913638547215,0.21869710313310725,0.22177183180493232,0.22050364742760534,0.22351226382889333,0.22434627215100214,0.22618279231093524,0.2291078339879896,0.2332565221808632,0.2623742294306205
159,0.25476950790329855,0.2290238065564938,0.22894926415750247,0.22164027960483032,0.22492273320636377,0.22298213047350005,0.23044004314143826,0.22352214181946534,0.22121586691529582,0.21890580865368264,0.21795065381686315,0.2179214907691583,0.21680186432335094,0.21631117921236456,0.21679431466355878,0.2172608474645638,0.21695239759874732,0.2609035732503773,0.27447640004839235,0.2218842754470659,0.2238344861510137,0.22725186165519637,0.228081691406656,0.23509182100892986,0.24296242459744896,0.2623742294306205
