trading_days_to_expiration,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1,0.973332415750839,0.973332415750839,0.973332415750839,0.973332415750839,0.8962844436387044,0.8314194639470764,0.8709042042352811,0.8497443733232473,0.5892582579974327,0.5779392067593916,0.6255763093789712,0.403483210573593,0.43769533273564426,0.27994445995980327,0.2791235573030122,0.12387396688236467,0.024723411274272664,0.11991634340189136,0.15069013089521763,0.23321218856255846,0.2647039243425537,0.3450600832684834,0.3759558665855317,0.4532164244224427,0.48629699692841016,0.5617658711597919,0.5966782839034349,0.1921337068523209,0.19604461906569598,0.2002604405135638,0.20640749793006513,0.2111436403529958,0.22017951293981092
25,0.973332415750839,0.973332415750839,0.973332415750839,0.9540704227228053,0.5677179193483427,0.5195110854937494,0.5380288842367533,0.5238414031793149,0.23713994218716974,0.2325524028510596,0.20980555628250558,0.19848267362720068,0.19199157809979878,0.1770024605088905,0.17406466715339208,0.17060606277551504,0.1749854945398776,0.17809244038156943,0.18487029667790145,0.19245890920194636,0.19460399454269187,0.2655377695896405,0.28093955831854855,0.3206409574946374,0.33740278010636104,0.37630757620089095,0.39331456584368313,0.19322513638651564,0.19690864563818877,0.20150432466500492,0.2082371424868747,0.21168206700765158,0.22415902257856268
65,0.973332415750839,0.973332415750839,0.973332415750839,0.9348084296947716,0.239151395057981,0.20760270704042222,0.20515356423822553,0.19793843303538264,0.19517859893810674,0.19077676640301203,0.18820011008301255,0.18683438391802412,0.18580038072034777,0.1845019882765434,0.18381347091518083,0.1832714755138356,0.18067485247506518,0.182906681700054,0.18342918026873253,0.18341266975458592,0.18429403163213742,0.18601545591079754,0.18592325005156538,0.18806549056683206,0.18850856328431187,0.19084928124199,0.18995084778393134,0.19431656592071042,0.19777267221068154,0.20274820881644606,0.21006678704368423,0.21222049366230736,0.22813853221731448
130,0.973332415750839,0.973332415750839,0.973332415750839,0.9155464366667381,0.5352854295025287,0.5392534556378517,0.5274489687807364,0.3935983455164077,0.22089104119532632,0.213589797848776,0.20841923688526415,0.20253762195338676,0.20116075648850018,0.2003537341933419,0.19598877388927166,0.19578073878967703,0.19302237471359415,0.19378603047535015,0.19415713364151638,0.1935311535574636,0.1914179359528077,0.19299322612913813,0.31956983723700405,0.33718124374762115,0.3751372172220519,0.3937637825727125,0.19104227731812612,0.1951805924932032,0.19901655636212268,0.2045778533732556,0.21060521369834,0.21620000330105915,0.22813853221731448
