trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
18,0.15532684952576542,0.13538222385683701,0.12030801873748873,0.11482130582218245,0.11985860059009826,0.13478876404181703,0.14907219764250113,0.16461491450979732,0.15739641034231602,0.16473537319349246,0.17751730555567904,0.19035947945680765,0.1923637690791931,0.2156588337424858,0.23630599225063326,0.2515400472946912,0.2671133055482632,0.28638946993444303
43,0.15034069310853332,0.13161367257699993,0.1996703756258496,0.18293304094829155,0.16861643300443552,0.16362228571317214,0.15506210432313924,0.15644063720026538,0.16404099736916913,0.16877470484429544,0.18584045865325236,0.20168004890301613,0.1988274891132524,0.22126928195223025,0.24131822901676758,0.25494732005399906,0.2711686340463512,0.2914630818971403
102,0.14535453669130122,0.12784512129716286,0.16882097492045806,0.1620065195469968,0.15817041841798415,0.15474785709049288,0.15136835868584048,0.15393492582480586,0.15665670989188651,0.16087099936053245,0.1677183405643907,0.17943632901107445,0.20443793732299687,0.22628151871836458,0.24472550177607544,0.2590026485520871,0.2762422460090485,0.2914630818971403
162,0.14036838027406912,0.1240765700173258,0.1630407724222794,0.15879357693280519,0.15577297636847212,0.15306370075391587,0.15195354883013296,0.1507518233154629,0.1606960415426895,0.16919415245810576,0.17903891001059918,0.18590004904513377,0.21004838553274133,0.23129375548449893,0.24813277453538332,0.26305797705017514,0.28131585797174574,0.2914630818971403
