trading_days_to_expiration,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
13,0.7015281034709852,0.604062817276339,0.47225624760783486,0.5188264278473679,0.5300531038767037,0.4998787609817984,0.4853758105748743,0.4791964792569499,0.45483439713858986,0.41378722290660547,0.3883019901661084,0.407868099202977,0.39659254750810474,0.3933150559441174,0.4001667006119105,0.3869357618683606,0.38572308272492695,0.38683975500088036,0.39631636222535743,0.39359398747333213,0.4012361093682119,0.4110186048664789,0.424470496022282,0.44614341378645833,0.4573281151161896,0.47869429879192105,0.39844306181818623,0.41277030380316065,0.41811091365464564,0.43330830056815217,0.4398198035225366
33,0.7015281034709852,0.5715743885447904,0.4391502006288497,0.5453851702535406,0.5249424150844247,0.49152420961425625,0.48332634422841364,0.47781985759979534,0.44717257698485474,0.4317302540437984,0.41927809144658607,0.43284719542753675,0.4224497044186093,0.4125481807392702,0.39823868741113627,0.3940210872338349,0.39383819608114723,0.3876149861732133,0.3800137295524249,0.37788202510056185,0.3825276947791748,0.3807131858062908,0.3867094494031563,0.38909273590323507,0.39929957439147373,0.4157747465481716,0.42405367315634873,0.4380277002720971,0.4509622521858506,0.46936514195017986,0.47949501566475833
92,0.6690396747394365,0.5384683415658051,0.4657089430350224,0.5402744814612617,0.5165878637168826,0.4894747432677956,0.48194972257125906,0.4701580374460602,0.3779011606322196,0.326349787605153,0.3579099067538576,0.3448782336870957,0.35484880635381183,0.3413702502341612,0.3359919872154478,0.3511755270793923,0.34331433018087143,0.3347043186754204,0.3411734014260741,0.33720832498972947,0.3483981295407555,0.34009176583634815,0.34019534671260576,0.34441162921154506,0.34480981372576375,0.3472218391418612,0.36225551086528784,0.35240823659223564,0.36119461780409684,0.360469379238093,0.36391567295151356
153,0.6365512460078877,0.50536229458682,0.49226768544119515,0.5351637926689827,0.5082333123493405,0.48742527692133497,0.4805731009141045,0.46249621729232504,0.39584419176941255,0.35732588888563066,0.3828890029784173,0.37073539059760025,0.3740819311489646,0.3707684754230358,0.3380149739654358,0.3336551788482859,0.3329659335146912,0.33759322103705247,0.3309747132652651,0.33503215953753507,0.32924978058728893,0.3377926848904331,0.33120558641440195,0.32691200358690736,0.41175205625884237,0.3728324504800237,0.3875129073342243,0.3852595751234406,0.39725145918612453,0.4001445913803148,0.36391567295151356
