trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
9,0.195883146080643,0.195883146080643,0.18648546534624272,0.19474174710275746,0.17864777985233937,0.15641969430288508,0.17415330103448984,0.16712302220462621,0.16820325911874093,0.19250515943621754,0.16447822007676408,0.15322876062902732,0.14721243740205245,0.1505645204364186,0.1605006848956842,0.16961013920493076,0.18544638353849938,0.20954334360631524,0.17544542814994624,0.1764049045482345,0.16542995908425023,0.1637149441196825,0.16537203766574282,0.1717266051251105,0.1805450706790972,0.19286650478540668,0.21460359478083862,0.23585527582618385,0.2591363762664061
32,0.195883146080643,0.195883146080643,0.18335290510144264,0.1985380277698624,0.17201769721316504,0.12963314741016166,0.16522726630402537,0.16177633116110682,0.16171705400236458,0.15972636436441742,0.158371847463148,0.1566534011510469,0.1565980370444866,0.15695793550093665,0.1572029274435412,0.15561095135485947,0.1614528307398918,0.161747147145495,0.16174376689074987,0.16488724024861445,0.16561086536279548,0.16308297037197816,0.16613506009699772,0.17359045346781476,0.18286327641619132,0.1962009142418118,0.2207378216271809,0.2408944272258515,0.26521702594659097
97,0.195883146080643,0.19275058583584292,0.18714918576854758,0.19190794513068807,0.20999278808833194,0.1920053704954188,0.17781640429166504,0.18117566935149362,0.1755425916828924,0.17242103219100577,0.17076338930142024,0.16913534653610565,0.16789023104919082,0.16824573328519554,0.16685453361551716,0.167940110981759,0.16864103633558164,0.1702969456876428,0.1748331678693022,0.1650681465271597,0.16497889161509116,0.16384599280323306,0.16799890843970197,0.1759086592049089,0.18619768587259644,0.20233514108815406,0.22577697302684854,0.24697507690603637,0.26521702594659097
156,0.195883146080643,0.18961802559104282,0.19094546643565252,0.18527786249151373,0.18320624119560852,0.18307933576495433,0.17246971324814564,0.17468946423511728,0.22528395450801764,0.212520939140044,0.21131680994841623,0.20507467830168907,0.2024539134666254,0.19866243442198422,0.19484593128176678,0.19241013450292302,0.18662808686377752,0.1891470894091426,0.18792256884785452,0.16524905280570495,0.1643469178673868,0.16460901523448795,0.16986275678240625,0.17822686494200304,0.18953209532900156,0.20846936793449633,0.2308161244265162,0.2530557265862212,0.26521702594659097
