trading_days_to_expiration,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4
8,0.37414951114849765,0.37414951114849765,0.7710429805771005,0.36628158718624015,0.3588087227846348,0.33096627968667874,0.5045285883747517,0.630390897462541,0.5693309797631965,0.5662075176455995,0.525053351213486,0.4652409849769787,0.4232587148348367,0.3934607790124772,0.3931930770111464,0.33461624998263423,0.2915415131125095,0.2843213663749094,0.27960461460172276,0.2849527621072783,0.27682672403840436,0.2659646052245592,0.27682124337590797,0.2847786303778266,0.2919598656199555,0.3058878675743747,0.3142529861327847
31,0.37414951114849765,0.37414951114849765,0.5705304999820717,0.3644133710858388,0.3569405066842335,0.318913274238102,0.41629892228830895,0.47074081430497416,0.4409014591111868,0.4153895137693485,0.40960399174338136,0.374659682031199,0.35202188841707716,0.3228284657745749,0.37345543826765354,0.35867577626161906,0.3281462857514315,0.295352128787057,0.2859804828442604,0.2665480355451392,0.2593508544195937,0.266760185631426,0.2688578616288695,0.27232280310671847,0.2827468360121217,0.2981312533311138,0.3142529861327847
67,0.37414951114849765,0.37414951114849765,0.3700180193870428,0.3625451549854375,0.35507229058383216,0.3068602687895253,0.3280692562018662,0.3110907311474073,0.3124719384591771,0.2645715098930975,0.29415463227327676,0.2840783790854193,0.28078506199931763,0.25219615253667255,0.27303900737759174,0.24696424365325043,0.26482707227729463,0.26117209196033153,0.26118200113787,0.26257108126866113,0.2605554155573684,0.2603829008486774,0.25973573557492363,0.26207156443598895,0.2594334204139021,0.26059582019433136,0.3142529861327847
136,0.37414951114849765,0.5725962458627991,0.3681498032866415,0.36067693888503616,0.3430192851352555,0.4056944285821385,0.4792300768322036,0.4402108554553019,0.4393397280523883,0.39481243055329174,0.3796978086251277,0.35366854696012795,0.3371229205058974,0.3226946147739095,0.2696541182068825,0.2778440398903298,0.261819687091468,0.25507628537040516,0.2668072435599076,0.2608363793446644,0.259534136434329,0.25843687510128016,0.2568549362138652,0.2576614382388191,0.2575589874848513,0.25563682739878735,0.3142529861327847
