trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10,0.298151456528452,0.2455031371970218,0.22283321449341104,0.2042105019340011,0.1953573362643971,0.19305779901552975,0.21575669718685972,0.24235472835709335,0.26580930076261367,0.3050755635129346,0.2934931250368371,0.2941882920982251,0.2963287437836887,0.29793203880610813,0.30514158935261726,0.31261626997740577,0.32377115162371595,0.3367632131091033,0.347697731931121
30,0.3151355282267441,0.28524968400216866,0.26760859388231123,0.25667010371192517,0.24692143284838,0.24353251464324324,0.24486757168426404,0.25153930543329056,0.2698226130085199,0.2747585299790065,0.29067813767650047,0.2925844353076022,0.2953070702282731,0.2997553598727334,0.30692304355924654,0.31457215608317074,0.32739270634110607,0.3396376891344068,0.35029051531682637
50,0.43951299986313747,0.3982087129179605,0.3740698645671941,0.3472694078366162,0.32543447394288016,0.3069214638449795,0.29476796309490455,0.2880617565166062,0.28483505425692335,0.2860056175253439,0.2878631503161639,0.2909805785169793,0.29428539667285764,0.30157868093935863,0.30870449776587583,0.3165280421889357,0.3310142610584962,0.34251216515971034,0.3528832987025317
109,0.34250806853007965,0.38315599742523015,0.3656318236068766,0.3482947730773065,0.3351082400560714,0.3220143941949904,0.31208811817493265,0.30379493115318584,0.298777409503951,0.2963081123971737,0.295792148888848,0.29735041733910417,0.2961087177394829,0.3033601351459879,0.3106603838716408,0.32014959690632583,0.33388873708379974,0.3451049485454157,0.3528832987025317
