trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
17,0.19130739484440892,0.1633180986834023,0.13413113241090388,0.13476311789031928,0.12010140992651519,0.12076958251198737,0.12026456695601241,0.12133904044559064,0.1357381851448221,0.13652604023883425,0.15223168314673416,0.15301334457212434,0.17555906582706418,0.19845324598721215,0.19497557224256398,0.22072128610561698
37,0.18431007080415726,0.18212251848461253,0.15845495322195455,0.14226216177962472,0.12928063863219547,0.12277295159875222,0.12318790484113343,0.1300966998136189,0.13345173845786745,0.13591488311050254,0.14494127318500427,0.1561410693992993,0.18128261086710118,0.1975838275510501,0.20141200070832724,0.22072128610561698
82,0.17731274676390563,0.16612538979337632,0.1754687718857462,0.1603216349470346,0.15244739607644262,0.1445708067917147,0.13736162846240388,0.13261376691876864,0.13116529177091282,0.13530372598217083,0.13765086322327438,0.1592687942264743,0.18700615590713815,0.19671440911488808,0.20784842917409047,0.22072128610561698
142,0.17031542272365396,0.1501282611021401,0.15511594488803274,0.21001727325110062,0.20411186757736358,0.19304545050377644,0.18393538839808965,0.17452327449571092,0.16688123250230696,0.16226464057825082,0.16130091276266115,0.16239651905364927,0.19272970094717515,0.19584499067872602,0.21428485763985372,0.22072128610561698
