trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
23,0.23715333385646056,0.21617619652598008,0.19780326595310954,0.17992908487396786,0.17074587452470938,0.16301454081002845,0.1632298101817843,0.17358354708851909,0.19073444415636598,0.21399028946163348,0.24189611221490412,0.26726910101887674,0.2956003585033623,0.32261455243973614
38,0.23190904952384045,0.21158296388276243,0.21722966331151894,0.20661392019764352,0.19386214347531128,0.18466432461309096,0.180155129955069,0.20522845018211933,0.20949085972502546,0.21653001314465214,0.22720917946805164,0.23767402540528207,0.2528735853768199,0.32261455243973614
83,0.2266647651912203,0.2069897312395448,0.31681748529008946,0.29736176643306,0.28175493539974306,0.267186697124266,0.2520924987065597,0.23687335327571954,0.22824727529368496,0.21906973682767084,0.21252224672119918,0.2080789497916874,0.21014681225027748,0.32261455243973614
137,0.2214204808586002,0.2023964985963272,0.30029949327350625,0.2959957309317624,0.2767403250832025,0.2662860255501128,0.25315759030779905,0.24070462337059326,0.23145535454232827,0.2241313403118818,0.23989567387003796,0.25183965414752485,0.2663806823450068,0.32261455243973614
