trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
11,0.2060403258389737,0.21993789379393333,0.2269155767246809,0.2130758066762568,0.2077472314008143,0.20152386616461027,0.31519454494946586,0.3070398199434057,0.25081095193304453,0.20240101971349228,0.16633182577420638,0.14483119340653436,0.139521975361526,0.14355610506632777,0.16495174662269604,0.18257011011419097,0.2141043340690555,0.17621711677816365,0.17658649439477012,0.17972643641127845,0.18228180966608468,0.17494143603449622,0.17904151329553641,0.1874677755805402,0.1983875704942182
28,0.2060403258389737,0.22688667777141314,0.2234556342125749,0.20961586416415076,0.2085428862751991,0.19761652867212343,0.2407867312369147,0.22139864869220693,0.19205164998730612,0.17429458082733956,0.1640823768805371,0.15109600875154838,0.15336051093346928,0.15616504215275764,0.1609473824769701,0.1698320857455354,0.19099071997833164,0.1722021073536686,0.1723295445286621,0.17544253120887895,0.1781199178102894,0.17543314107449726,0.18059984688605546,0.19012257313252304,0.20119267039907437
52,0.2060403258389737,0.23383546174889297,0.21999569170046884,0.20615592165204474,0.2093385411495839,0.19370919117963661,0.1744699941664416,0.18310438344222613,0.1778585400202406,0.17231470278402197,0.17266548009572272,0.16973336857186974,0.169702589876115,0.16771189982551588,0.16574220705184403,0.1657926244924932,0.1678771058876078,0.16818709792917355,0.16807259466255403,0.1711586260064795,0.17395802595449414,0.1759248461144983,0.18215818047657453,0.19277737068450587,0.20399777030393054
115,0.21298910981645353,0.23037551923678695,0.21653574918836282,0.20695157652642954,0.20543120365709708,0.2544518680645512,0.203403089357692,0.1989020518190312,0.1865559321026573,0.18801724504804063,0.18588979773443015,0.18172368442749165,0.1808804723659042,0.17911929308673086,0.17935394816989167,0.17859274294423683,0.1802321262026587,0.18084344426087817,0.1840103416136779,0.18644370152187995,0.17444973099449518,0.17748317970501737,0.18481297802855737,0.19558247058936204,0.20399777030393054
