trading_days_to_expiration,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10,0.5189314530284187,0.4597608578343955,0.5084851738277567,0.3685549009613109,0.4060595932061677,0.29548387253647995,0.2682531669673952,0.25015495345381406,0.23152944714996382,0.22250617444804807,0.19312937254831491,0.18451123835119748,0.16284099791149323,0.16395611262459436,0.15297843789889704,0.15028787281225517,0.15105860564103188,0.15248556165563298,0.15854014508317074,0.16422570828974492,0.17076097634708856,0.1801453602800748,0.19040586962125675,0.2141903128233059,0.21473243086184216,0.24576120711816024,0.2668049107187383,0.3078298758392643,0.3494411821930098
28,0.5041388042299129,0.47194193683273583,0.47350260561114527,0.37793107402252507,0.3079990851908861,0.2525679815981957,0.24630357504837636,0.22835221570443415,0.22274969687091767,0.24408287588037253,0.22172777242191535,0.1978753398900906,0.18445055839932,0.17523447160755154,0.16939081749614107,0.1628055088907905,0.16418487541068152,0.16612933616570513,0.16936775452947453,0.18289288411617402,0.17741799588223217,0.18195715444100907,0.1872000272226333,0.19919914821176332,0.20005944414499333,0.21600063472220277,0.22817366032678799,0.2529490675372639,0.279729139580517
69,0.48934615543140714,0.4841230158310761,0.4385200373945338,0.3873072470837393,0.2099385771756045,0.20965209065991147,0.22435398312935753,0.20654947795505427,0.21396994659187155,0.2093594213941028,0.1943271436776601,0.19548957776897125,0.18995317048965146,0.1894794120084355,0.1950240522198077,0.18783112301799293,0.1858813015682149,0.18523867734876107,0.1839816709465973,0.18450457622810043,0.1840750154173758,0.18376894860194334,0.18399418482400984,0.18420798360022078,0.1853864574281445,0.18624006232624532,0.18954240993483767,0.19806825923526353,0.21001709696802415
132,0.4745535066329013,0.4963040948294164,0.4035374691779223,0.3966834201449535,0.25271122485604225,0.23895262881365334,0.2372544682915858,0.21903946255250906,0.2182380605199598,0.20124439697120886,0.21706310348882277,0.20862198366914267,0.206292589492185,0.20328273780566322,0.19859159280808636,0.1977100234570111,0.19663854512991463,0.1948233642350483,0.19466618693231139,0.19539904406754263,0.19577896925915403,0.20052548306733053,0.20038645560203333,0.20324592812787706,0.21557383227315235,0.2265224865224918,0.248686142887051,0.27375472071413665,0.21001709696802415
