trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
6,0.44853857536564334,0.37378222671204625,0.30829198930062746,0.2742471001170764,0.2523929914175633,0.2538550414800326,0.25191417902881297,0.2682707154028442,0.2839773065365348,0.311500114095918,0.34310102462268566,0.3674377970866899,0.40878931676459446,0.44830099009653707,0.48556285602836796,0.2868377943732341,0.2878431799811047,0.2926685096284873,0.29424037532017056,0.29913393522974996,0.3039383501083014,0.3106465222268934,0.3198297317727376,0.32378014582931003,0.32919321362243326,0.33425150400935777,0.3406851215284231,0.34647413686648454,0.3525956063426452,0.3606485265231478,0.3673586934705669,0.37826573491279997,0.40332038026830697,0.4288489276136861
23,0.3156472043241725,0.3077742180613375,0.2982467157738235,0.29568281687812925,0.2871866885937637,0.2894044189550747,0.2876191709963825,0.2873634789478012,0.2830478877645459,0.28986178698277903,0.29635824036747727,0.30004661730465987,0.30614109424949704,0.31634143121768693,0.33165873181536903,0.29092776647828816,0.29027146476637455,0.2967155839688206,0.2962500577808341,0.3027240206446938,0.30760379581072567,0.31600029913185884,0.3190675596406943,0.3265175249896396,0.32916236835866536,0.336811494466588,0.3413419398307256,0.34871182623321284,0.3534186517139973,0.36385194124204706,0.36751036222537714,0.3835675868791062,0.41054585097975427,0.4343877305749284
47,0.29856967004110496,0.29310724965075746,0.28678882418446594,0.28127849311912084,0.279174174978927,0.27823986404321877,0.2760469653284409,0.27865145139389125,0.2786843025102414,0.28098443163384673,0.2822517004236113,0.2842950787919342,0.2854504508163879,0.28557060654637395,0.28838128542299135,0.29501773858334224,0.29269974955164446,0.3007626583091539,0.29825974024149765,0.30631410605963755,0.31126924151314994,0.32135407603682425,0.31830538750865095,0.3292549041499691,0.32913152309489746,0.33937148492381813,0.34199875813302805,0.3509495155999411,0.35424169708534936,0.3670553559609463,0.36766203098018746,0.3888694388454125,0.4177713216912015,0.43992653353617067
111,0.284586533797085,0.28128309104612675,0.27995496885940013,0.27808701969276906,0.2776003046932378,0.27694541438076525,0.2746280047742438,0.2747655068401048,0.27682256611678174,0.276659274643327,0.2769359640218144,0.2787936146126272,0.28043893515040547,0.28157083167948144,0.28274782226818,0.2854148951958348,0.288621435288154,0.292230692859507,0.2955438498148062,0.3002729044058771,0.30529274532192796,0.32059190390478093,0.32104276666898046,0.3292240588862012,0.3316915135521276,0.3400283032261206,0.3442364474997563,0.35177256097129317,0.3574451118042486,0.3672070247157566,0.37296388294649374,0.3960949095568597,0.4233101246524438,0.43992653353617067
