trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
15,0.41999759387901486,0.4096113728778912,0.3943047079671453,0.38475549605706894,0.3727921305391305,0.3729844195068302,0.366302259141245,0.3667292364110549,0.3636080521601943,0.35851840609898045,0.3570309177579772,0.3543754841259549,0.3537891325067847,0.3488341679586169,0.3492494681327256,0.34966494286552113,0.3386343292717229,0.3421675680861571,0.35651769250317267,0.35049413897117787,0.373453027439967,0.38750990610951963,0.38294607350503973,0.3997935147033115,0.40178445140236063,0.4087765630264424,0.42405130788944734,0.4327396209337285,0.46009464619530416,0.46994687845168764,0.5020566750291191,0.546305885891494
34,0.41740103862873396,0.3790053848242428,0.3689115804140452,0.3590405746857825,0.3496067841696733,0.34152368304556335,0.33829513037266373,0.3297015580408703,0.3274609387273549,0.32513479806870293,0.324083211801758,0.3277611024930094,0.3270021716836088,0.32450597241844237,0.3251464394437079,0.3250412131051853,0.31945856950214,0.321564719673335,0.32927361263046473,0.3255286982474255,0.3388735254591692,0.3455992369554608,0.3447866188652501,0.35262528096755347,0.3561862366433012,0.35975554192538867,0.36937978655249476,0.3743624428158952,0.3922168282189178,0.4001608427300151,0.4206570207342592,0.546305885891494
75,0.414804483378453,0.317320928784998,0.314219889490775,0.3073751563735393,0.30942935618381023,0.306636525383438,0.3044333738410971,0.3053772121594718,0.3025332333254091,0.3027274375477693,0.3012349810423245,0.3011467208600639,0.3002152108604329,0.30017777687826785,0.30104341075469027,0.30041748334484947,0.3002828097325572,0.3009618712605128,0.30202953275775674,0.30056325752367313,0.3042940234783714,0.3036885678014019,0.30662716422546044,0.30545704723179545,0.31058802188424167,0.31073452082433495,0.3147082652155422,0.31598526469806193,0.3243390102425314,0.3303748070083426,0.3392573664393993,0.546305885891494
139,0.4122079281281721,0.2863187127364797,0.28271986679411726,0.2786353929492071,0.27440344268756983,0.2723149468049249,0.26886181530953357,0.2676913837737261,0.263348708093214,0.26349056513416036,0.26199445597859505,0.26194704073934905,0.26046095491325,0.2597636146856562,0.2612035810134673,0.2616881448692481,0.2639481141728198,0.2678886224926144,0.32626183586446733,0.3370081424818201,0.3459019647939455,0.34331732065322085,0.35321033946438596,0.35362074931707804,0.359682292455342,0.36739291435689114,0.3737239430746353,0.388039955446683,0.3971429443471095,0.4162157410187308,0.44278162616544664,0.546305885891494
