trading_days_to_expiration,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
7,0.4816121010465159,0.48811672132689476,0.4120341105836787,0.3425368667628068,0.31966493324402323,0.20035463570597556,0.2674102319918852,0.1761036142516022,0.2286665607131591,0.1919408860209433,0.18059057929804856,0.15954372318263438,0.161150846244531,0.14974803568248682,0.15376409025950108,0.15612348526152162,0.16023114694795146,0.16800105365689888,0.17236880182539974,0.1885379138313663,0.20855682047418456,0.21677450974155013,0.22063840107111604,0.23324209933972181,0.24679823039536483,0.2751204540355956,0.2895421481397214,0.3400654466043519,0.38609590619208267,0.43185006500031925,0.4471955965207421
27,0.48323825611661064,0.46909606864109077,0.39465979962846076,0.33681888338311095,0.28983735885951134,0.20764831762036734,0.2348242718784836,0.18536952040028892,0.2072929734770805,0.18621556570312148,0.18751426052137626,0.1723929631864835,0.1606864911984471,0.1564870678911591,0.15485693936735764,0.15464589455872355,0.16166136881082435,0.1681755078413628,0.17724811449714745,0.18700471468421012,0.1989248239989801,0.2055589512891209,0.22378932563826748,0.23663113210363257,0.25387878630542254,0.27872587756162703,0.302172972755879,0.3515730615012846,0.39753444589414183,0.435686447880425,0.4471955965207421
72,0.4848644111867053,0.4500754159552868,0.37728548867324274,0.331100900003415,0.2600097844749994,0.2149419995347591,0.20223831176508197,0.19463542654897564,0.1859193862410019,0.18049024538529965,0.1733232702258586,0.1704798026963169,0.16520803021296285,0.16327347338199014,0.1620637193350992,0.16177266882273825,0.1622850455687734,0.16474980181243667,0.1672947597975835,0.1708034794687163,0.173787417175842,0.19434339283669172,0.22694025020541891,0.24002016486754332,0.26095934221548023,0.28233130108765847,0.3148037973720367,0.3630806763982173,0.408972985596201,0.43952283076053067,0.4471955965207421
131,0.48649056625680004,0.4310547632694827,0.3599111777180248,0.3253829166237191,0.23018221009048748,0.24117611576332215,0.18917096300834207,0.21165099363106737,0.1889301361309726,0.2158006931543031,0.21004021257011452,0.20635378185682315,0.20180285861109593,0.19803986043824773,0.19248037413249441,0.1883471471818005,0.18568954220609665,0.18517902916222023,0.1835622824513683,0.18395298104382599,0.18156146222477973,0.1831278343842625,0.23009117477257038,0.24340919763145408,0.2680398981255379,0.28593672461368996,0.3274346219881943,0.37458829129515,0.4204115252982601,0.44335921364063635,0.4471955965207421
