trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
5,0.4627786308938686,0.5727137726038166,0.47811192019267723,0.477591067097215,0.4360664700927755,0.420352916136332,0.3966908113992386,0.39739108232159315,0.34162704843430547,0.3731464985543442,0.42479549567982233,0.45622960214486435,0.46539018045376657,0.526293608972592,0.4882569409487223,0.5315315047026872,0.5754359984732617,0.6200340527801879,0.4000691170581791,0.4014812844510616,0.4088631015015365,0.40468469541272667,0.4032320090885274
25,0.4953040416250261,0.4877533366394207,0.47785333292567866,0.45887995216769983,0.43819362983934546,0.4366418695342518,0.4236869305888054,0.4166593171303092,0.37272896367882824,0.38870027697359727,0.41153090165591966,0.42748230420931,0.4312635706414199,0.4736924096403152,0.44424609945693055,0.4703963099129889,0.4849639054018313,0.5132719628385336,0.396848739138829,0.40540774606685304,0.4086275484109825,0.40283104545887577,0.4043593158802787
68,0.47025983210840044,0.4759777352309197,0.5414950723218998,0.4747776216490137,0.41897037280069455,0.42646253525416955,0.40468675997034054,0.4307693412853593,0.40383087892335096,0.40425405539285036,0.39826630763201704,0.3987350062737556,0.39713696082907324,0.4210912103080385,0.4002352579651388,0.40926111512329066,0.394491812330401,0.40650987289687934,0.39362836121947886,0.4093342076826444,0.4083919953204285,0.40097739550502487,0.40548662267202995
128,0.455586731244916,0.45209939143956357,0.45221240851046285,0.4232182340341636,0.40591387388602684,0.38478860119631153,0.4063512724053002,0.3885842325992903,0.3851627740197932,0.3797711368572625,0.4272479548884407,0.43206259336376107,0.46171528490083263,0.45467407562838036,0.465883381333913,0.49234855679827616,0.5072629325552944,0.4032894949775292,0.3975548228352702,0.40909865459209044,0.4065383453665776,0.40210470229677614,0.40548662267202995
