trading_days_to_expiration,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
5,0.3123239393381176,0.3123239393381176,0.3123239393381176,0.3227049616921302,0.3560195789960065,0.27578168943219955,0.3122968960447697,0.21093376486852713,0.2129653298051859,0.18323183616648983,0.19631187616890047,0.1642011505744358,0.17059187994609346,0.1430223566083295,0.14332931224385326,0.1351670428630962,0.13920935379324997,0.1501065627071526,0.15707345189032346,0.161004905886471,0.1496102975685934,0.18428837177271543,0.20055726577376912,0.23511228402959866,0.25138984562306355,0.28515280406469123,0.3024844731676018,0.36043667058930084,0.41537167926594887,0.4700874379049625,0.525349090267055
25,0.3123239393381176,0.3123239393381176,0.31491919492662074,0.3310336160180993,0.33596010660505476,0.2557222170412478,0.2572760903578547,0.21000600840862177,0.1975914343956101,0.1982562181739468,0.18432351509675818,0.17572475195941842,0.16449663170050813,0.1577679391647084,0.15105120179917333,0.15132199014429687,0.15445467471474927,0.15965453548308248,0.16561112063378783,0.17529757992014577,0.18726982452061747,0.18258753732943409,0.2091960203377265,0.2391816744279649,0.25983058523347047,0.2894857213404189,0.31697252252302655,0.37417042275846285,0.4290506189257023,0.48390285099548563,0.525349090267055
70,0.3123239393381176,0.3123239393381176,0.3175144505151239,0.33936227034406835,0.315900634214103,0.23566274465029607,0.2022552846709397,0.20907825194871638,0.18221753898603435,0.1808475705031987,0.17398360488156547,0.16498428194742823,0.16008295202767567,0.1606283343186011,0.15926932279177583,0.15877581716749917,0.15784771439736525,0.15877171933730982,0.16097328602783922,0.16030551682488894,0.16249903446759095,0.18088670288615277,0.2178347749016839,0.2432510648263311,0.2682713248438774,0.29381863861614654,0.33146057187845135,0.38790417492762486,0.4427295585854557,0.4977182640860087,0.525349090267055
129,0.3123239393381176,0.3123239393381176,0.32010970610362705,0.3476909246700374,0.2958411618231513,0.2739798203475329,0.20659452476973342,0.21102179087695114,0.1827246875762621,0.22720500967640056,0.21290669922207628,0.21147007286789918,0.20329718845263212,0.19826258698835486,0.1914004828252559,0.18934628815319773,0.1850348449665331,0.1830323863293017,0.18323673063089535,0.1815819808636745,0.17929681797469924,0.17918586844287143,0.22647352946564128,0.2473204552246973,0.2767120644542843,0.29815155589187414,0.3459486212338761,0.40163792709678686,0.45640849824520907,0.5115336771765319,0.525349090267055
